Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField		
 9.00	 24.0	 1.29	 15.3	 29.8	0.0240	0.0367
 9.10	 24.0	 1.29	 15.8	 29.9	0.0264	0.0380
 9.20	 23.9	 1.29	 15.6	 29.9	0.0355	0.0405
 9.30	 23.9	 1.29	 16.0	 29.8	0.0329	0.0421
 9.40	 24.0	 1.29	 16.2	 29.9	0.0415	0.0448
 9.50	 24.0	 1.29	 16.7	 29.9	0.0500	0.0489
 9.60	 24.0	 1.29	 17.3	 29.9	0.0624	0.0530
 9.70	 24.0	 1.29	 18.0	 29.9	0.0725	0.0573
 9.80	 23.9	 1.29	 18.5	 29.9	0.0837	0.0624
 9.90	 24.0	 1.29	 18.7	 29.9	0.0949	0.0677
 10.0	 24.0	 1.29	 19.7	 29.8	0.104	0.0726
 10.1	 23.9	 1.29	 20.1	 29.8	0.119	0.0784
 10.2	 24.0	 1.29	 20.7	 29.8	0.132	0.0838
 10.3	 23.9	 1.29	 21.4	 29.8	0.135	0.0878
 10.4	 24.0	 1.29	 21.4	 29.9	0.146	0.0909
 10.5	 24.0	 1.29	 21.8	 29.8	0.158	0.0950
 10.6	 23.9	 1.29	 22.6	 29.9	0.164	0.100
 10.7	 24.0	 1.29	 22.9	 29.8	0.177	0.106
 10.8	 24.0	 1.29	 23.6	 29.8	0.189	0.111
 10.9	 23.9	 1.29	 24.5	 29.8	0.200	0.116
 11.0	 24.0	 1.29	 24.8	 29.8	0.209	0.119
 11.1	 24.0	 1.29	 25.2	 29.8	0.210	0.122
 11.2	 23.9	 1.29	 25.2	 29.9	0.217	0.125
 11.3	 24.0	 1.29	 25.7	 29.8	0.223	0.130
 11.4	 23.9	 1.29	 26.2	 29.9	0.239	0.134
 11.5	 24.0	 1.29	 27.0	 29.8	0.235	0.137
 11.6	 24.0	 1.29	 26.9	 29.8	0.248	0.141
 11.7	 24.0	 1.29	 27.5	 29.8	0.258	0.144
 11.8	 24.0	 1.29	 27.8	 29.9	0.264	0.148
 11.9	 24.0	 1.29	 28.6	 29.8	0.276	0.153
 12.0	 24.0	 1.29	 29.5	 29.9	0.294	0.163
 12.1	 24.0	 1.29	 31.4	 29.8	0.328	0.181
 12.2	 24.0	 1.29	 33.7	 29.9	0.370	0.199
 12.3	 24.0	 1.29	 35.0	 29.9	0.386	0.210
 12.4	 23.9	 1.29	 35.8	 29.8	0.401	0.216
 12.5	 24.0	 1.29	 35.9	 29.8	0.405	0.219
 12.6	 24.0	 1.29	 36.2	 29.9	0.410	0.221
 12.7	 24.0	 1.29	 37.3	 29.9	0.428	0.232
 12.8	 23.9	 1.29	 41.6	 29.9	0.501	0.270
 12.9	 24.0	 1.29	 46.5	 29.9	0.591	0.315
 13.0	 24.0	 1.29	 50.3	 29.8	0.666	0.354
 13.1	 24.0	 1.29	 53.6	 29.8	0.716	0.384
 13.2	 24.0	 1.29	 58.1	 28.7	0.772	0.415
 13.3	 24.0	 1.29	 60.8	 29.9	0.831	0.444
 13.4	 24.0	 1.29	 64.3	 29.8	0.882	0.474
 13.5	 24.0	 1.29	 66.7	 29.8	0.941	0.503
 13.6	 24.0	 1.30	 68.7	 29.9	0.976	0.522
 13.7	 24.0	 1.30	 70.1	 29.9	0.993	0.533
 13.8	 24.0	 1.30	 71.6	 29.8	 1.01	0.544
 13.9	 24.0	 1.30	 71.5	 29.9	 1.03	0.553
 14.0	 24.0	 1.30	 74.3	 29.8	 1.07	0.570
 14.1	 24.1	 1.30	 77.1	 29.8	 1.11	0.596
 14.2	 24.0	 1.30	 79.0	 29.9	 1.15	0.614
 14.3	 24.0	 1.30	 79.1	 29.8	 1.18	0.628
 14.4	 24.0	 1.30	 79.9	 29.9	 1.18	0.634
 14.5	 24.0	 1.30	 80.7	 29.8	 1.19	0.638
 14.6	 24.0	 1.30	 80.9	 29.8	 1.20	0.641
 14.7	 24.0	 1.30	 82.4	 29.9	 1.22	0.652
 14.8	 24.1	 1.30	 84.3	 29.8	 1.26	0.671
 14.9	 24.0	 1.30	 88.2	 29.8	 1.33	0.706
 15.0	 24.0	 1.30	 91.3	 29.9	 1.40	0.742
 15.1	 24.0	 1.30	 93.2	 29.9	 1.44	0.766
 15.2	 24.0	 1.30	 96.1	 29.9	 1.49	0.795
 15.3	 24.1	 1.31	 98.8	 29.8	 1.55	0.823
 15.4	 24.0	 1.31	  103	 30.0	 1.61	0.850
 15.5	 24.1	 1.31	  105	 29.9	 1.66	0.875
 15.6	 24.0	 1.31	  108	 29.8	 1.70	0.898
 15.7	 24.1	 1.31	  109	 29.8	 1.73	0.913
 15.8	 24.0	 1.31	  109	 29.9	 1.76	0.926
 15.9	 24.1	 1.31	  112	 29.9	 1.80	0.948
 16.0	 24.1	 1.31	  114	 29.9	 1.86	0.975
 16.1	 24.1	 1.31	  116	 29.9	 1.91	0.999
 16.2	 24.1	 1.31	  118	 29.8	 1.96	 1.02
 16.3	 24.1	 1.31	  121	 29.8	 2.02	 1.05
 16.4	 24.1	 1.32	  124	 29.9	 2.07	 1.07
 16.5	 24.1	 1.32	  125	 29.9	 2.12	 1.10
 16.6	 24.0	 1.32	  126	 29.8	 2.14	 1.11
 16.7	 24.0	 1.32	  129	 29.8	 2.16	 1.12
 16.8	 24.1	 1.32	  130	 29.9	 2.18	 1.13
 16.9	 24.1	 1.32	  130	 29.9	 2.21	 1.15
 17.0	 24.1	 1.32	  131	 29.9	 2.24	 1.16
 17.1	 24.1	 1.32	  132	 29.8	 2.27	 1.17
 17.2	 24.1	 1.32	  134	 29.9	 2.30	 1.19
 17.3	 24.1	 1.32	  134	 29.9	 2.32	 1.20
 17.4	 24.1	 1.32	  136	 29.8	 2.35	 1.21
 17.5	 24.1	 1.32	  138	 29.9	 2.38	 1.22
 17.6	 24.1	 1.32	  139	 29.9	 2.41	 1.24
 17.7	 24.1	 1.32	  140	 29.8	 2.45	 1.25
 17.8	 24.1	 1.33	  141	 29.9	 2.48	 1.27
 17.9	 24.1	 1.33	  142	 29.9	 2.51	 1.28
 18.0	 24.0	 1.32	  144	 29.9	 2.54	 1.29
 18.1	 24.2	 1.33	  145	 29.9	 2.58	 1.31
 18.2	 24.1	 1.33	  146	 29.9	 2.61	 1.32
 18.3	 24.0	 1.33	  146	 29.9	 2.63	 1.33
 18.4	 24.1	 1.33	  147	 29.9	 2.66	 1.34
 18.5	 24.1	 1.33	  149	 29.8	 2.67	 1.35
 18.6	 24.1	 1.33	  148	 29.9	 2.70	 1.36
 18.7	 24.1	 1.33	  151	 29.9	 2.75	 1.38
 18.8	 24.1	 1.33	  152	 29.9	 2.80	 1.40
 18.9	 24.1	 1.33	  155	 29.8	 2.83	 1.41
 19.0	 24.1	 1.33	  155	 29.9	 2.84	 1.42
 19.1	 24.1	 1.33	  155	 29.9	 2.85	 1.42
 19.2	 24.1	 1.33	  154	 29.9	 2.86	 1.43
 19.3	 24.1	 1.33	  154	 29.9	 2.87	 1.43
 19.4	 24.1	 1.33	  156	 29.8	 2.88	 1.43
 19.5	 24.0	 1.33	  156	 29.8	 2.88	 1.43
 19.6	 24.1	 1.33	  155	 29.9	 2.88	 1.43
 19.7	 24.2	 1.33	  157	 29.9	 2.88	 1.44
 19.8	 24.1	 1.33	  156	 29.9	 2.90	 1.44
 19.9	 24.1	 1.33	  156	 29.9	 2.91	 1.44
 20.0	 24.1	 1.33	  157	 29.8	 2.91	 1.45
 20.1	 24.1	 1.33	  155	 29.9	 2.92	 1.45
 20.2	 24.1	 1.33	  156	 29.9	 2.92	 1.45
 20.3	 24.1	 1.33	  157	 29.9	 2.93	 1.45
 20.4	 24.1	 1.33	  158	 29.9	 2.93	 1.45
