20.4,0.703,0.367,0.0,0.003515,0.001835
20.5,0.705,0.364,0.0,0.003525,0.00182
20.7,0.715,0.353,0.0,0.003575,0.001765
21.0,0.723,0.359,0.0,0.003615,0.001795
21.1,0.73,0.349,0.0,0.00365,0.001745
21.2,0.732,0.347,0.0,0.00366,0.001735
21.3,0.729,0.356,0.0,0.003645,0.00178
21.6,0.74,0.356,0.0,0.0037,0.00178
21.8,0.753,0.338,0.0,0.003765,0.00169
21.9,0.756,0.345,0.0,0.00378,0.001725
22.0,0.76,0.336,0.0,0.0038,0.00168
22.1,0.757,0.344,0.0,0.003785,0.00172
22.2,0.76,0.338,0.0,0.0038,0.00169
22.3,0.768,0.342,0.0,0.00384,0.00171
22.6,0.775,0.339,0.0,0.003875,0.001695
22.7,0.786,0.335,0.0,0.00393,0.001675
22.8,0.798,0.324,0.0,0.00399,0.00162
22.9,0.795,0.315,0.0,0.003975,0.001575
23.1,0.798,0.318,0.0,0.00399,0.00159
23.2,0.801,0.327,0.0,0.004005,0.001635
23.4,0.807,0.318,0.0,0.004035,0.00159
23.5,0.816,0.31,0.0,0.00408,0.00155
23.6,0.821,0.307,0.0,0.004105,0.001535
23.7,0.824,0.302,0.0,0.00412,0.00151
23.9,0.827,0.308,0.0,0.004135,0.00154
24.1,0.834,0.302,0.0,0.00417,0.00151
24.2,0.854,0.291,0.0,0.00427,0.001455
24.3,0.856,0.289,0.0,0.00428,0.001445
24.4,0.853,0.288,0.0,0.004265,0.00144
24.8,0.86,0.28,0.0,0.0043,0.0014
24.9,0.875,0.273,0.0,0.004375,0.001365
25.0,0.882,0.268,0.0,0.00441,0.00134
25.1,0.893,0.262,0.0,0.004465,0.00131
25.2,0.899,0.26,0.0,0.004495,0.0013
25.7,0.91,0.247,0.0,0.00455,0.001235
25.9,0.918,0.248,0.0,0.00459,0.00124
26.0,0.926,0.235,0.0,0.00463,0.001175
26.1,0.924,0.242,0.0,0.00462,0.00121
26.3,0.927,0.236,0.0,0.004635,0.00118
26.4,0.934,0.236,0.0,0.00467,0.00118
26.7,0.95,0.225,0.0,0.00475,0.001125
26.8,0.956,0.208,0.0,0.00478,0.00104
26.9,0.961,0.209,0.0,0.004805,0.001045
27.0,0.963,0.207,0.0,0.004815,0.001035
27.4,0.969,0.206,0.0,0.004845,0.00103
27.5,0.978,0.199,0.0,0.00489,0.000995
27.6,0.98,0.195,0.0,0.0049,0.000975
28.3,0.977,0.19,0.0,0.004885,0.00095
28.7,0.98,0.193,0.0,0.0049,0.000965
28.9,0.974,0.202,0.0,0.00487,0.00101
29.2,0.969,0.21,0.0,0.004845,0.00105
29.3,0.966,0.219,0.0,0.00483,0.001095
29.4,0.962,0.225,0.0,0.00481,0.001125
29.5,0.954,0.228,0.0,0.00477,0.00114
29.6,0.952,0.225,0.0,0.00476,0.001125
29.7,0.946,0.242,0.0,0.00473,0.00121
29.8,0.939,0.243,0.0,0.004695,0.001215
30.2,0.936,0.248,0.0,0.00468,0.00124
30.3,0.931,0.242,0.0,0.004655,0.00121
30.4,0.927,0.247,0.0,0.004635,0.001235
30.5,0.921,0.256,0.0,0.004605,0.00128
30.6,0.918,0.259,0.0,0.00459,0.001295
30.9,0.921,0.257,0.0,0.004605,0.001285
31.0,0.914,0.26,0.0,0.00457,0.0013
31.1,0.907,0.272,0.0,0.004535,0.00136
31.2,0.892,0.279,0.0,0.00446,0.001395
31.3,0.894,0.273,0.0,0.00447,0.001365
31.4,0.89,0.273,0.0,0.00445,0.001365
31.8,0.881,0.287,0.0,0.004405,0.001435
31.9,0.867,0.298,0.0,0.004335,0.00149
32.0,0.864,0.291,0.0,0.00432,0.001455
32.1,0.861,0.302,0.0,0.004305,0.00151
32.3,0.864,0.286,0.0,0.00432,0.00143
32.4,0.857,0.297,0.0,0.004285,0.001485
32.6,0.847,0.304,0.0,0.004235,0.00152
32.7,0.843,0.312,0.0,0.004215,0.00156
32.8,0.837,0.31,0.0,0.004185,0.00155
32.9,0.84,0.306,0.0,0.0042,0.00153
33.0,0.837,0.309,0.0,0.004185,0.001545
33.1,0.841,0.301,0.0,0.004205,0.001505
33.2,0.833,0.314,0.0,0.004165,0.00157
33.3,0.827,0.314,0.0,0.004135,0.00157
33.4,0.821,0.315,0.0,0.004105,0.001575
33.5,0.824,0.315,0.0,0.00412,0.001575
33.7,0.814,0.32,0.0,0.00407,0.0016
34.0,0.806,0.326,0.0,0.00403,0.00163
34.1,0.796,0.331,0.0,0.00398,0.001655
34.2,0.793,0.327,0.0,0.003965,0.001635
34.7,0.784,0.34,0.0,0.00392,0.0017
34.8,0.779,0.347,0.0,0.003895,0.001735
34.9,0.771,0.342,0.0,0.003855,0.00171
35.0,0.754,0.347,0.0,0.00377,0.001735
35.6,0.746,0.354,0.0,0.00373,0.00177
35.7,0.741,0.355,0.0,0.003705,0.001775
35.8,0.738,0.352,0.0,0.00369,0.00176
36.2,0.73,0.355,0.0,0.00365,0.001775
36.3,0.716,0.364,0.0,0.00358,0.00182
36.4,0.71,0.369,0.0,0.00355,0.001845
36.5,0.708,0.374,0.0,0.00354,0.00187
36.7,0.71,0.369,0.0,0.00355,0.001845
36.8,0.707,0.372,0.0,0.003535,0.00186
37.0,0.695,0.366,0.0,0.003475,0.00183
37.1,0.68,0.381,0.0,0.0034,0.001905
37.2,0.672,0.377,0.0,0.00336,0.001885
37.3,0.668,0.382,0.0,0.00334,0.00191
37.4,0.655,0.371,0.0,0.003275,0.001855
37.9,0.639,0.386,0.0,0.003195,0.00193
38.0,0.632,0.378,0.0,0.00316,0.00189
38.1,0.629,0.38,0.0,0.003145,0.0019
38.2,0.627,0.385,0.0,0.003135,0.001925
38.4,0.623,0.374,0.0,0.003115,0.00187
38.6,0.609,0.385,0.0,0.003045,0.001925
38.7,0.598,0.377,0.0,0.00299,0.001885
38.8,0.591,0.387,0.0,0.002955,0.001935
38.9,0.593,0.381,0.0,0.002965,0.001905
39.2,0.582,0.382,0.0,0.00291,0.00191
39.4,0.564,0.382,0.0,0.00282,0.00191
39.5,0.559,0.381,0.0,0.002795,0.001905
39.6,0.561,0.377,0.0,0.002805,0.001885
39.7,0.559,0.382,0.0,0.002795,0.00191
40.0,0.556,0.386,0.0,0.00278,0.00193
40.1,0.541,0.378,0.0,0.002705,0.00189
40.2,0.536,0.385,0.0,0.00268,0.001925
40.3,0.533,0.382,0.0,0.002665,0.00191
40.4,0.525,0.373,0.0,0.002625,0.001865
40.9,0.513,0.377,0.0,0.002565,0.001885
41.0,0.5,0.368,0.0,0.0025,0.00184
41.1,0.497,0.365,0.0,0.002485,0.001825
41.2,0.483,0.362,0.0,0.002415,0.00181
41.7,0.47,0.359,0.0,0.00235,0.001795
41.8,0.466,0.363,0.0,0.00233,0.001815
41.9,0.463,0.361,0.0,0.002315,0.001805
42.3,0.456,0.361,0.0,0.00228,0.001805
42.4,0.442,0.352,0.0,0.00221,0.00176
42.5,0.44,0.343,0.0,0.0022,0.001715
42.6,0.437,0.352,0.0,0.002185,0.00176
42.7,0.43,0.342,0.0,0.00215,0.00171
43.2,0.42,0.341,0.0,0.0021,0.001705
43.3,0.413,0.341,0.0,0.002065,0.001705
43.4,0.411,0.342,0.0,0.002055,0.00171
44.0,0.403,0.336,0.0,0.002015,0.00168
44.1,0.395,0.334,0.0,0.001975,0.00167
44.2,0.382,0.326,0.0,0.00191,0.00163
44.3,0.38,0.328,0.0,0.0019,0.00164
44.4,0.378,0.316,0.0,0.00189,0.00158
44.5,0.37,0.318,0.0,0.00185,0.00159
44.9,0.359,0.314,0.0,0.001795,0.00157
45.0,0.352,0.312,0.0,0.00176,0.00156
45.1,0.349,0.311,0.0,0.001745,0.001555
45.3,0.338,0.297,0.0,0.00169,0.001485
45.7,0.328,0.291,0.0,0.00164,0.001455
45.8,0.322,0.296,0.0,0.00161,0.00148
45.9,0.314,0.274,0.0,0.00157,0.00137
46.4,0.299,0.273,0.0,0.001495,0.001365
46.5,0.297,0.275,0.0,0.001485,0.001375
46.6,0.283,0.265,0.0,0.001415,0.001325
47.3,0.272,0.25,0.0,0.00136,0.00125
47.4,0.27,0.257,0.0,0.00135,0.001285
47.5,0.258,0.253,0.0,0.00129,0.001265
47.9,0.246,0.237,0.0,0.00123,0.001185
48.0,0.24,0.232,0.0,0.0012,0.00116
48.1,0.231,0.23,0.0,0.001155,0.00115
48.6,0.218,0.218,0.0,0.00109,0.00109
48.7,0.214,0.215,0.0,0.00107,0.001075
48.8,0.199,0.207,0.0,0.000995,0.001035
49.3,0.186,0.194,0.0,0.00093,0.00097
49.4,0.178,0.191,0.0,0.00089,0.000955
49.9,0.163,0.185,0.0,0.000815,0.000925
50.0,0.15,0.17,0.0,0.00075,0.00085
50.6,0.145,0.165,0.0,0.000725,0.000825
50.7,0.133,0.165,0.0,0.000665,0.000825
51.2,0.122,0.151,0.0,0.00061,0.000755
51.3,0.114,0.147,0.0,0.00057,0.000735
51.8,0.094,0.14,0.0,0.0004705,0.0007
51.9,0.088,0.136,0.0,0.000439,0.00068
52.4,0.068,0.118,0.0,0.000338,0.00059
52.5,0.064,0.115,0.0,0.0003215,0.000575
53.0,0.047,0.113,0.0,0.000234,0.000565
53.1,0.043,0.102,0.0,0.000214,0.00051
53.6,0.022,0.0978,0.0,0.0001125,0.000489
53.7,0.017,0.0952,0.0,8.4e-05,0.000476
54.2,0.003,0.0858,0.0,1.57e-05,0.000429
54.3,0.002,0.0855,0.0,8.45e-06,0.0004275
