18.7,0.666,0.753,0.0,0.00333,0.003765
18.9,0.675,0.605,0.0,0.003375,0.003025
19.0,0.683,0.475,0.0,0.003415,0.002375
19.1,0.693,0.352,0.0,0.003465,0.00176
19.2,0.699,0.23,0.0,0.003495,0.00115
19.3,0.707,0.155,0.0,0.003535,0.000775
19.4,0.71,0.161,0.0,0.00355,0.000805
19.8,0.713,0.135,0.0,0.003565,0.000675
19.9,0.721,0.117,0.0,0.003605,0.000585
20.0,0.733,0.169,0.0,0.003665,0.000845
20.1,0.74,0.239,0.0,0.0037,0.001195
20.2,0.753,0.366,0.0,0.003765,0.00183
20.3,0.761,0.509,0.0,0.003805,0.002545
20.9,0.776,0.655,0.0,0.00388,0.003275
21.0,0.783,0.73,0.0,0.003915,0.00365
21.1,0.794,0.78,0.0,0.00397,0.0039
21.2,0.799,0.789,0.0,0.003995,0.003945
21.4,0.801,0.792,0.0,0.004005,0.00396
21.6,0.799,0.802,0.0,0.003995,0.00401
21.7,0.803,0.796,0.0,0.004015,0.00398
21.9,0.809,0.777,0.0,0.004045,0.003885
22.0,0.814,0.745,0.0,0.00407,0.003725
22.1,0.826,0.638,0.0,0.00413,0.00319
22.2,0.838,0.515,0.0,0.00419,0.002575
22.3,0.85,0.332,0.0,0.00425,0.00166
22.4,0.853,0.297,0.0,0.004265,0.001485
22.5,0.846,0.307,0.0,0.00423,0.001535
22.7,0.849,0.299,0.0,0.004245,0.001495
22.8,0.861,0.2,0.0,0.004305,0.001
23.0,0.87,0.134,0.0,0.00435,0.00067
23.1,0.881,0.0933,0.0,0.004405,0.0004665
23.2,0.886,0.092,0.0,0.00443,0.00046
23.3,0.897,0.13,0.0,0.004485,0.00065
23.4,0.902,0.143,0.0,0.00451,0.000715
23.5,0.899,0.14,0.0,0.004495,0.0007
23.8,0.902,0.162,0.0,0.00451,0.00081
23.9,0.908,0.217,0.0,0.00454,0.001085
24.0,0.922,0.304,0.0,0.00461,0.00152
24.1,0.931,0.377,0.0,0.004655,0.001885
24.2,0.937,0.437,0.0,0.004685,0.002185
24.3,0.94,0.45,0.0,0.0047,0.00225
24.4,0.943,0.456,0.0,0.004715,0.00228
24.7,0.948,0.48,0.0,0.00474,0.0024
24.8,0.957,0.489,0.0,0.004785,0.002445
24.9,0.966,0.477,0.0,0.00483,0.002385
25.0,0.975,0.447,0.0,0.004875,0.002235
25.1,0.983,0.415,0.0,0.004915,0.002075
25.2,0.98,0.399,0.0,0.0049,0.001995
25.5,0.983,0.402,0.0,0.004915,0.00201
25.8,0.98,0.408,0.0,0.0049,0.00204
26.0,0.971,0.494,0.0,0.004855,0.00247
26.2,0.965,0.499,0.0,0.004825,0.002495
26.4,0.953,0.442,0.0,0.004765,0.00221
26.5,0.944,0.378,0.0,0.00472,0.00189
26.6,0.94,0.341,0.0,0.0047,0.001705
26.7,0.943,0.33,0.0,0.004715,0.00165
26.9,0.94,0.296,0.0,0.0047,0.00148
27.3,0.937,0.258,0.0,0.004685,0.00129
27.4,0.932,0.221,0.0,0.00466,0.001105
27.5,0.919,0.183,0.0,0.004595,0.000915
27.6,0.915,0.125,0.0,0.004575,0.000625
27.7,0.912,0.108,0.0,0.00456,0.00054
27.8,0.914,0.109,0.0,0.00457,0.000545
27.9,0.907,0.092,0.0,0.004535,0.00046
28.2,0.9,0.0777,0.0,0.0045,0.0003885
28.3,0.892,0.0936,0.0,0.00446,0.000468
28.4,0.889,0.114,0.0,0.004445,0.00057
28.5,0.887,0.132,0.0,0.004435,0.00066
28.6,0.883,0.131,0.0,0.004415,0.000655
28.7,0.887,0.138,0.0,0.004435,0.00069
29.0,0.875,0.241,0.0,0.004375,0.001205
29.1,0.865,0.389,0.0,0.004325,0.001945
29.2,0.859,0.476,0.0,0.004295,0.00238
29.3,0.85,0.524,0.0,0.00425,0.00262
29.8,0.839,0.687,0.0,0.004195,0.003435
29.9,0.833,0.729,0.0,0.004165,0.003645
30.0,0.83,0.752,0.0,0.00415,0.00376
30.3,0.823,0.794,0.0,0.004115,0.00397
30.7,0.815,0.813,0.0,0.004075,0.004065
30.8,0.812,0.816,0.0,0.00406,0.00408
30.9,0.808,0.797,0.0,0.00404,0.003985
31.0,0.806,0.797,0.0,0.00403,0.003985
31.1,0.801,0.772,0.0,0.004005,0.00386
31.4,0.797,0.729,0.0,0.003985,0.003645
31.5,0.788,0.619,0.0,0.00394,0.003095
31.6,0.781,0.562,0.0,0.003905,0.00281
31.7,0.779,0.53,0.0,0.003895,0.00265
31.8,0.781,0.518,0.0,0.003905,0.00259
32.0,0.778,0.479,0.0,0.00389,0.002395
32.2,0.769,0.328,0.0,0.003845,0.00164
32.3,0.76,0.214,0.0,0.0038,0.00107
32.4,0.758,0.185,0.0,0.00379,0.000925
32.6,0.75,0.162,0.0,0.00375,0.00081
32.9,0.74,0.105,0.0,0.0037,0.000525
33.0,0.735,0.101,0.0,0.003675,0.000505
33.1,0.731,0.109,0.0,0.003655,0.000545
33.2,0.728,0.117,0.0,0.00364,0.000585
33.6,0.726,0.138,0.0,0.00363,0.00069
