Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
28306,-46.088
28307,-45.875
28308,-45.8647
28309,-46.5386
28310,-46.7168
28311,-46.2771
28312,-46.6417
28313,-46.3096
28314,-46.5508
28315,-46.0517
28316,-46.3979
28317,-45.8726
28318,-46.1456
28319,-46.4042
28320,-46.249
28321,-45.9796
28322,-46.4351
28323,-45.86
28324,-45.6879
28325,-46.3908
28326,-46.2126
28327,-46.0329
28328,-46.3082
28329,-46.2175
28330,-46.4532
28331,-45.8312
28332,-46.3763
28333,-46.3661
28334,-45.9911
28335,-45.9127
28336,-46.0916
28337,-46.0592
28338,-46.1191
28339,-46.1748
28340,-46.371
28341,-46.1564
28342,-46.1037
28343,-46.0967
28344,-46.9892
28345,-46.1922
28346,-46.2645
28347,-46.3058
28348,-46.1833
28349,-46.1833
28350,-46.5902
28351,-45.9204
28352,-46.3559
28353,-45.6017
28354,-46.262
28355,-46.2386
28356,-46.2024
28357,-46.4653
28358,-45.8846
28359,-46.2668
28360,-46.0532
28361,-46.3098
28362,-46.4296
28363,-45.9843
28364,-45.8688
28365,-46.2457
28366,-46.3864
28367,-46.5391
28368,-46.489
28369,-46.4842
28370,-46.04
28371,-46.4566
28372,-45.9383
28373,-46.3447
28374,-46.1468
28375,-46.072
28376,-45.7867
28377,-46.6727
28378,-46.0276
28379,-46.0428
28380,-46.0465
28381,-46.4351
28382,-46.4835
28383,-46.2766
28384,-45.852
28385,-46.2124
28386,-46.183
28387,-46.0089
28388,-46.1036
28389,-46.3218
28390,-46.0158
28391,-46.1468
28392,-45.9413
28393,-46.301
28394,-45.6461
28395,-46.005
28396,-45.863
28397,-45.794
28398,-46.2957
28399,-45.6153
28400,-46.0458
28401,-45.9945
28402,-46.2895
28403,-46.0634
28404,-46.2628
28405,-45.993
28406,-46.033
28407,-45.9612
28408,-46.3396
28409,-46.5449
28410,-46.2816
28411,-46.4194
28412,-45.666
28413,-46.6214
28414,-46.3392
28415,-46.3837
28416,-46.3458
28417,-46.0761
28418,-46.2251
28419,-45.7532
28420,-46.2998
28421,-45.8462
28422,-46.1165
28423,-46.281
28424,-46.0622
28425,-46.1077
28426,-46.2308
28427,-46.2327
28428,-45.7175
28429,-46.3426
28430,-46.019
28431,-46.4104
28432,-46.6179
28433,-46.2075
28434,-46.0291
28435,-46.1504
28436,-46.319
28437,-46.1401
28438,-46.3364
28439,-46.3541
28440,-45.9329
28441,-45.8627
28442,-46.1962
28443,-45.9888
28444,-46.5399
28445,-45.9255
28446,-46.0105
28447,-46.2697
28448,-45.9714
28449,-46.1579
28450,-46.1635
28451,-46.2675
28452,-46.5962
28453,-45.7931
28454,-46.4545
28455,-46.1778
28456,-46.1483
28457,-46.5484
28458,-46.2325
28459,-46.2075
28460,-45.958
28461,-45.8398
28462,-46.0343
28463,-46.0328
28464,-45.9739
28465,-46.1054
28466,-45.9367
28467,-46.4664
28468,-46.1694
28469,-46.1167
28470,-46.2773
28471,-45.7937
28472,-45.9434
28473,-46.1692
28474,-45.8734
28475,-46.5115
28476,-45.9896
28477,-46.5615
28478,-45.6064
28479,-46.2894
28480,-45.9321
28481,-46.0197
28482,-45.9189
28483,-46.9292
28484,-46.496
28485,-45.8759
28486,-45.9188
28487,-46.5063
28488,-46.1324
28489,-46.0488
28490,-45.473
28491,-46.4343
28492,-46.2612
28493,-46.0778
28494,-46.5985
28495,-46.506
28496,-46.8894
28497,-46.2374
28498,-45.8788
28499,-45.9365
28500,-45.9479
28501,-46.321
28502,-45.6884
28503,-46.5415
28504,-46.6606
28505,-46.0184
28506,-46.0363
28507,-46.4261
28508,-46.3732
28509,-45.6196
28510,-46.3975
28511,-46.2162
28512,-46.1362
28513,-45.9569
28514,-46.1872
28515,-46.1345
28516,-46.5685
28517,-46.1153
28518,-46.1954
28519,-45.9553
28520,-46.2472
28521,-46.2679
28522,-46.5697
28523,-45.9609
28524,-46.0056
28525,-46.3253
28526,-45.9648
28527,-46.2228
28528,-46.0209
28529,-45.9775
28530,-46.0302
28531,-46.5417
28532,-46.0449
28533,-46.0225
28534,-46.4156
28535,-46.1055
28536,-45.8513
28537,-46.2924
28538,-46.3065
28539,-46.0206
28540,-45.9212
28541,-46.0407
28542,-46.3617
28543,-46.0814
28544,-46.3361
28545,-46.0294
28546,-46.251
28547,-46.17
28548,-46.9277
28549,-46.3428
28550,-46.6072
28551,-46.3407
28552,-46.1891
28553,-45.5934
28554,-46.3748
28555,-46.0322
28556,-46.4599
28557,-46.191
28558,-46.0111
28559,-46.4245
28560,-46.4793
28561,-46.1166
28562,-45.8829
28563,-46.424
28564,-46.4163
28565,-46.3835
28566,-46.3157
28567,-46.1647
28568,-45.9518
28569,-46.5029
28570,-46.8579
28571,-46.1126
28572,-46.0053
28573,-45.9704
28574,-46.2138
28575,-46.2836
28576,-46.3551
28577,-46.297
28578,-46.5229
28579,-46.5056
28580,-46.4354
28581,-46.1941
28582,-46.1689
28583,-46.3645
28584,-46.2066
28585,-46.1474
28586,-46.1241
28587,-46.2671
28588,-46.7454
28589,-46.2965
28590,-46.0729
28591,-46.6594
28592,-45.9326
28593,-46.0246
28594,-46.7204
28595,-45.9883
28596,-46.0757
28597,-46.5064
28598,-45.9346
28599,-46.2482
28600,-46.2662
28601,-46.3793
28602,-46.3696
28603,-46.0264
28604,-46.5449
28605,-46.3128
28606,-46.2724
28607,-45.8798
28608,-46.0151
28609,-46.5947
28610,-46.4414
28611,-46.3651
28612,-45.995
28613,-46.0828
28614,-46.4563
28615,-46.3034
28616,-45.5666
28617,-46.4787
28618,-46.4071
28619,-46.3249
28620,-46.7388
28621,-46.3195
28622,-46.2027
28623,-46.1993
28624,-45.9817
28625,-46.1039
28626,-46.2538
28627,-46.071
28628,-45.9292
28629,-46.2041
28630,-45.9756
28631,-46.1916
28632,-46.1258
28633,-46.3036
28634,-46.6552
28635,-46.9342
28636,-45.9183
28637,-46.1845
28638,-46.0036
28639,-46.5229
28640,-46.1677
28641,-46.2142
28642,-46.9598
28643,-46.008
28644,-45.8925
28645,-46.1631
28646,-46.3688
28647,-46.1421
28648,-45.8945
28649,-45.9309
28650,-46.719
28651,-46.0092
28652,-46.452
28653,-45.7485
28654,-46.2088
28655,-46.377
28656,-46.4545
28657,-46.0742
28658,-46.4445
28659,-46.4097
28660,-46.155
28661,-46.4585
28662,-46.3778
28663,-45.891
28664,-45.4646
28665,-46.5464
28666,-45.9398
28667,-45.5348
28668,-46.3711
28669,-45.8498
28670,-45.867
28671,-45.9401
28672,-46.4646
28673,-46.4246
28674,-46.5886
28675,-46.2441
28676,-45.9041
28677,-46.2224
28678,-46.4252
28679,-46.1906
28680,-46.5136
28681,-45.9995
28682,-45.8408
28683,-46.6749
28684,-46.0565
28685,-46.6348
28686,-46.397
28687,-46.3266
28688,-46.315
28689,-46.1008
28690,-46.3641
28691,-46.0231
28692,-45.9013
28693,-45.9509
28694,-46.1479
28695,-46.3122
28696,-46.264
28697,-46.1469
28698,-45.6528
28699,-46.2695
28700,-46.288
28701,-46.3253
28702,-46.188
28703,-46.2214
28704,-46.5732
28705,-46.2519
28706,-46.4239
28707,-46.7453
28708,-46.3506
28709,-46.5827
28710,-46.6251
28711,-46.2772
28712,-46.1794
28713,-46.0891
28714,-45.864
28715,-45.67
28716,-45.921
28717,-46.3531
28718,-46.1336
28719,-46.5957
28720,-46.1947
28721,-46.1982
28722,-46.4773
28723,-46.4537
28724,-46.2509
28725,-46.3499
28726,-46.3561
28727,-46.3356
28728,-46.6329
28729,-46.6095
28730,-46.7303
28731,-45.9914
28732,-46.4641
28733,-46.3897
28734,-46.0974
28735,-46.0743
28736,-46.0036
28737,-46.0458
28738,-46.0164
28739,-46.0334
28740,-46.53
28741,-46.3467
28742,-45.762
28743,-46.1194
28744,-46.269
28745,-46.0687
28746,-46.4433
28747,-46.23
28748,-46.2456
28749,-46.3945
28750,-46.0494
28751,-46.1651
28752,-46.0677
28753,-46.1139
28754,-46.7866
28755,-46.4062
28756,-46.6797
28757,-46.5962
28758,-46.7235
28759,-46.2584
28760,-46.283
28761,-46.0801
28762,-46.2683
28763,-45.9981
28764,-46.158
28765,-46.448
28766,-46.5265
28767,-46.1563
28768,-45.9368
28769,-45.926
28770,-46.5873
28771,-45.9138
28772,-46.1184
28773,-46.2696
28774,-46.3992
28775,-46.3735
28776,-46.0854
28777,-46.4811
28778,-46.2407
28779,-45.5802
28780,-46.535
28781,-46.2436
28782,-46.4373
28783,-46.5925
28784,-46.3605
28785,-45.9625
28786,-46.8119
28787,-46.1457
28788,-46.0111
28789,-46.2636
28790,-45.9223
28791,-46.4615
28792,-46.0979
28793,-46.2633
28794,-46.3327
28795,-46.1697
28796,-45.768
28797,-46.448
28798,-46.2303
28799,-46.2964
28800,-45.9051
28801,-46.2354
28802,-45.6792
28803,-46.0892
28804,-46.1715
28805,-45.8971
28806,-46.5197
28807,-46.3776
28808,-46.0063
28809,-46.2576
28810,-46.1194
28811,-46.4033
28812,-46.6764
28813,-46.428
28814,-45.873
28815,-45.7451
28816,-46.3216
28817,-46.4013
28818,-46.2104
28819,-46.3232
28820,-46.0076
28821,-46.2607
28822,-46.2524
28823,-46.2534
28824,-46.0984
28825,-46.3085
28826,-46.6416
28827,-46.5121
28828,-45.3877
28829,-45.7669
28830,-46.506
28831,-46.2997
28832,-46.1479
28833,-46.3923
28834,-46.1082
28835,-46.366
28836,-46.6943
28837,-46.2156
28838,-46.5636
28839,-45.9652
28840,-46.2626
28841,-46.3591
28842,-46.0804
28843,-46.17
28844,-46.1877
28845,-46.2801
28846,-46.3606
28847,-45.9305
28848,-46.1071
28849,-46.4503
28850,-45.5937
28851,-45.9989
28852,-46.2516
28853,-46.3124
28854,-46.5758
28855,-46.4416
28856,-46.5695
28857,-46.2928
28858,-46.0985
28859,-46.7467
28860,-45.5406
28861,-45.9782
28862,-46.1853
28863,-46.1686
28864,-46.3772
28865,-46.0922
28866,-46.1581
28867,-46.0803
28868,-46.1625
28869,-46.6176
28870,-46.0961
28871,-45.7419
28872,-46.5356
28873,-46.6811
28874,-46.678
28875,-45.7205
28876,-46.627
28877,-46.08
28878,-46.2769
28879,-46.3739
28880,-46.6261
28881,-46.1703
28882,-46.4164
28883,-46.4264
28884,-46.331
28885,-46.2932
28886,-46.0881
28887,-46.293
28888,-46.3028
28889,-46.3519
28890,-46.0419
28891,-46.6454
28892,-46.3132
28893,-46.2068
28894,-46.4123
28895,-45.9406
28896,-46.5814
28897,-46.2662
28898,-46.4501
28899,-46.1145
28900,-46.1039
28901,-46.5283
28902,-46.0608
28903,-46.1564
28904,-45.897
28905,-45.9244
28906,-46.478
28907,-46.2324
28908,-46.0168
28909,-45.7821
28910,-46.428
28911,-46.4946
28912,-46.1468
28913,-45.6461
28914,-46.287
28915,-46.1578
28916,-46.183
28917,-46.684
28918,-46.2566
28919,-46.4253
28920,-46.3797
28921,-46.0948
28922,-46.2109
28923,-45.8614
28924,-45.9509
28925,-46.4716
28926,-46.4824
28927,-46.0694
28928,-46.0454
28929,-46.202
28930,-45.9122
28931,-46.4572
28932,-46.4374
28933,-46.8003
28934,-46.4492
28935,-45.8306
28936,-46.1381
28937,-46.487
28938,-46.4857
28939,-46.2945
28940,-46.2373
28941,-46.0593
28942,-46.2411
28943,-46.5015
28944,-46.442
28945,-45.7935
28946,-46.0171
28947,-46.1563
28948,-46.355
28949,-46.1814
28950,-46.0978
28951,-46.0426
28952,-45.5382
28953,-46.5231
28954,-46.5422
28955,-46.3206
28956,-45.9737
28957,-45.9262
28958,-45.8625
28959,-46.3856
28960,-46.3998
28961,-46.2396
28962,-46.4115
28963,-46.4735
28964,-46.4894
28965,-46.3037
28966,-46.1765
28967,-45.8125
28968,-46.1831
28969,-45.8196
28970,-46.7149
28971,-46.5861
28972,-46.2965
28973,-46.4364
28974,-46.2531
28975,-45.9807
28976,-46.149
28977,-46.8007
28978,-45.6884
28979,-46.3053
28980,-46.1688
28981,-46.3228
28982,-46.4293
28983,-46.5668
28984,-46.3617
28985,-46.318
28986,-45.5962
28987,-46.1011
28988,-46.5298
28989,-46.6762
28990,-46.6094
28991,-46.0742
28992,-46.2572
28993,-46.1457
28994,-46.5255
28995,-46.9294
28996,-46.3748
28997,-46.5191
28998,-46.523
28999,-46.2796
29000,-46.3395
29001,-45.9595
29002,-46.4647
29003,-46.3841
29004,-46.7345
29005,-46.0824
29006,-46.1319
29007,-46.1115
29008,-46.4164
29009,-46.4311
29010,-46.5246
29011,-46.2946
29012,-46.523
29013,-46.3516
29014,-46.579
29015,-46.7675
29016,-45.9863
29017,-46.6432
29018,-46.6157
29019,-46.7066
29020,-46.6537
29021,-46.1333
29022,-45.5054
29023,-46.3396
29024,-46.3175
29025,-46.4686
29026,-46.1104
29027,-46.1051
29028,-45.9831
29029,-46.262
29030,-46.3568
29031,-45.941
29032,-45.9108
29033,-46.4706
29034,-46.332
29035,-46.42
29036,-46.7641
29037,-46.1233
29038,-46.6544
29039,-46.3504
29040,-46.2812
29041,-46.4191
29042,-46.0372
29043,-45.9831
29044,-46.1353
29045,-46.5756
29046,-46.6542
29047,-46.74
29048,-46.4159
29049,-46.2125
29050,-45.7914
29051,-46.5866
29052,-46.5125
29053,-46.4185
29054,-46.252
29055,-46.1528
29056,-46.5231
29057,-46.1864
29058,-46.4001
29059,-46.1926
29060,-45.9664
29061,-46.5042
29062,-46.1781
29063,-46.4017
29064,-45.9233
29065,-46.6044
29066,-46.1403
29067,-46.6522
29068,-46.093
29069,-46.2267
29070,-46.2853
29071,-46.2817
29072,-46.0521
29073,-46.0209
29074,-46.299
29075,-46.2074
29076,-47.0367
29077,-46.2159
29078,-46.38
29079,-46.3805
29080,-46.2326
29081,-45.9517
29082,-46.2295
29083,-46.0796
29084,-46.0716
29085,-46.007
29086,-46.3452
29087,-46.7021
29088,-46.8756
29089,-46.7406
29090,-45.8638
29091,-46.3848
29092,-46.292
29093,-46.3782
29094,-46.824
29095,-46.0778
29096,-46.1612
29097,-46.6099
29098,-46.0323
29099,-46.0188
29100,-46.6984
29101,-46.375
29102,-46.2375
29103,-45.682
29104,-46.5167
29105,-46.1302
29106,-46.2246
29107,-46.7579
29108,-46.169
29109,-46.1229
29110,-46.639
29111,-46.1443
29112,-46.7877
29113,-46.6577
29114,-45.9646
29115,-46.4665
29116,-45.9676
29117,-46.875
29118,-46.1984
29119,-46.2249
29120,-46.2343
29121,-46.3046
29122,-46.1375
29123,-46.5012
29124,-46.2534
29125,-46.6508
29126,-46.6776
29127,-46.2887
29128,-46.1649
29129,-45.9564
29130,-46.2576
29131,-46.3328
29132,-46.5007
29133,-46.9609
29134,-47.1206
29135,-45.8515
29136,-46.1511
29137,-46.6899
29138,-45.951
29139,-46.7985
29140,-46.6395
29141,-45.9162
29142,-46.3359
29143,-46.108
29144,-45.6332
29145,-45.9734
29146,-46.5711
29147,-46.1382
29148,-46.4134
29149,-46.4809
29150,-46.3676
29151,-45.8297
29152,-46.5573
29153,-46.358
29154,-46.3962
29155,-46.3176
29156,-45.964
29157,-46.0957
29158,-46.2158
29159,-46.2168
29160,-46.329
29161,-46.4117
29162,-47.0311
29163,-46.3593
29164,-46.3082
29165,-46.5229
29166,-46.6107
29167,-46.8808
29168,-46.5091
29169,-46.3502
29170,-45.744
29171,-46.1559
29172,-46.3188
29173,-46.7142
29174,-46.1402
29175,-46.5529
29176,-46.611
29177,-46.1027
29178,-46.1521
29179,-46.3025
29180,-45.9618
29181,-46.6932
29182,-46.5173
29183,-46.1091
29184,-46.3239
29185,-46.2746
29186,-46.5159
29187,-46.4642
29188,-46.7592
29189,-46.785
29190,-46.2257
29191,-46.63
29192,-46.5203
29193,-46.2922
29194,-45.956
29195,-45.9245
29196,-46.3143
29197,-46.1197
29198,-46.6357
29199,-45.975
29200,-46.6002
29201,-46.6455
29202,-46.3602
29203,-46.128
29204,-46.3479
29205,-46.5444
29206,-46.4891
29207,-46.2476
29208,-46.1329
29209,-46.6688
29210,-45.831
29211,-46.3146
29212,-46.1393
29213,-46.1998
29214,-46.0575
29215,-46.7875
29216,-46.0692
29217,-46.3271
29218,-46.3313
29219,-46.4177
29220,-46.0801
29221,-45.8926
29222,-46.147
29223,-45.8718
29224,-46.0964
29225,-46.3747
29226,-45.7418
29227,-46.4615
29228,-46.0256
29229,-46.0522
29230,-47.1102
29231,-46.8988
29232,-46.2159
29233,-46.2375
29234,-46.0634
29235,-46.4972
29236,-45.7608
29237,-46.1768
29238,-46.2183
29239,-46.1567
29240,-46.3052
29241,-46.4335
29242,-46.8496
29243,-47.2337
29244,-47.0638
29245,-46.0272
29246,-46.2054
29247,-46.2058
29248,-46.3035
29249,-46.6731
29250,-46.6067
29251,-46.2445
29252,-46.3449
29253,-46.775
29254,-46.2911
29255,-46.6725
29256,-46.5507
29257,-46.5643
29258,-45.974
29259,-46.1071
29260,-45.8476
29261,-45.9168
29262,-46.5894
29263,-46.372
29264,-46.1735
29265,-45.8929
29266,-46.1175
29267,-46.8126
29268,-46.1218
29269,-46.2435
29270,-46.257
29271,-46.1585
29272,-46.4572
29273,-46.4013
29274,-46.2636
29275,-46.4551
29276,-46.3391
29277,-46.4822
29278,-46.2421
29279,-46.4695
29280,-46.5943
29281,-46.2481
29282,-46.2567
29283,-46.3714
29284,-45.8582
29285,-46.1618
29286,-46.1164
29287,-46.2529
29288,-46.5193
29289,-45.8315
29290,-46.5583
29291,-46.1052
29292,-46.2998
29293,-46.5214
29294,-46.4836
29295,-46.583
29296,-45.8182
29297,-46.4818
29298,-46.6582
29299,-46.359
29300,-46.8098
29301,-46.3667
29302,-46.4416
29303,-46.2336
29304,-46.5263
29305,-46.4317
29306,-46.33
29307,-46.4267
29308,-46.7965
29309,-46.3941
29310,-46.4116
29311,-46.5706
29312,-46.3402
29313,-46.7042
29314,-46.2183
29315,-46.2545
29316,-46.3146
29317,-46.3899
29318,-46.4069
29319,-46.5837
29320,-46.4039
29321,-46.5073
29322,-46.7767
29323,-46.2792
29324,-46.3781
29325,-46.7847
29326,-46.4495
29327,-46.3492
29328,-45.8999
29329,-45.8995
29330,-46.6944
29331,-46.8361
29332,-46.58
29333,-46.5614
29334,-46.3493
29335,-45.9373
29336,-46.4385
29337,-46.4387
29338,-46.0109
29339,-45.8638
29340,-46.4006
29341,-46.3605
29342,-45.9765
29343,-46.3609
29344,-46.1027
29345,-46.4284
29346,-46.4523
29347,-46.7366
29348,-46.2467
29349,-45.9809
29350,-46.0357
29351,-45.8639
29352,-46.3412
29353,-46.4794
29354,-46.1165
29355,-46.1917
29356,-46.3111
29357,-46.2923
29358,-46.3767
29359,-46.7333
29360,-46.1627
29361,-46.036
29362,-46.2664
29363,-46.1248
29364,-46.6676
29365,-46.5579
29366,-46.6925
29367,-46.4231
29368,-46.2074
29369,-46.0126
29370,-46.2978
29371,-46.3366
29372,-46.5703
29373,-46.5524
29374,-46.3748
29375,-46.2473
29376,-46.0161
29377,-46.1572
29378,-46.1618
29379,-46.4969
29380,-46.3156
29381,-46.1166
29382,-46.5603
29383,-46.7893
29384,-46.1046
29385,-46.4153
29386,-46.2815
29387,-46.2362
29388,-46.0601
29389,-46.3898
29390,-46.3472
29391,-46.2174
29392,-46.2951
29393,-46.2735
29394,-46.2808
29395,-46.7467
29396,-46.3439
29397,-46.1436
29398,-46.7905
29399,-46.0487
29400,-46.3785
29401,-46.9864
29402,-46.4706
29403,-46.5154
29404,-46.6802
29405,-47.0877
29406,-46.4806
29407,-46.5217
29408,-46.1016
29409,-45.9356
29410,-46.292
29411,-46.6285
29412,-46.1191
29413,-46.3074
29414,-45.9465
29415,-46.5943
29416,-46.7317
29417,-46.7484
29418,-46.7138
29419,-46.0698
29420,-46.6025
29421,-46.0473
29422,-46.485
29423,-45.8583
29424,-46.4736
29425,-45.897
29426,-46.7514
29427,-46.6314
29428,-46.78
29429,-46.4253
29430,-46.1017
29431,-46.089
29432,-45.8466
29433,-46.2983
29434,-46.557
29435,-46.0074
29436,-46.3358
29437,-46.771
29438,-46.5775
29439,-46.3869
29440,-46.4072
29441,-46.2462
29442,-46.1125
29443,-46.6262
29444,-46.4979
29445,-46.6759
29446,-46.394
29447,-46.4914
29448,-45.8921
29449,-46.3908
29450,-46.1147
29451,-46.6597
29452,-46.6372
29453,-46.456
29454,-46.8032
29455,-46.3705
29456,-46.2967
29457,-46.6103
29458,-46.144
29459,-46.0323
29460,-46.1416
29461,-46.2668
29462,-46.024
29463,-46.4265
29464,-45.6737
29465,-46.2193
29466,-46.6741
29467,-46.2183
29468,-45.9187
29469,-46.4531
29470,-46.4767
29471,-46.5269
29472,-46.454
29473,-46.7823
29474,-46.7457
29475,-46.0074
29476,-46.082
29477,-46.4577
29478,-46.2775
29479,-46.5509
29480,-46.4517
29481,-46.2628
29482,-46.227
29483,-46.3541
29484,-46.2374
29485,-46.4449
29486,-46.1563
29487,-46.3546
29488,-46.2731
29489,-46.2589
29490,-46.6095
29491,-46.2758
29492,-46.1623
29493,-46.5918
29494,-46.1393
29495,-46.2817
29496,-46.256
29497,-46.9264
29498,-46.7199
29499,-45.996
29500,-46.2469
29501,-45.4381
29502,-46.339
29503,-46.7265
29504,-46.2924
29505,-45.9415
29506,-46.3588
29507,-46.6737
29508,-46.5847
29509,-46.2672
29510,-46.2629
29511,-46.4289
29512,-46.4147
29513,-46.1773
29514,-46.5431
29515,-46.3433
29516,-46.672
29517,-46.5836
29518,-46.2402
29519,-46.7554
29520,-46.8334
29521,-46.2257
29522,-45.9985
29523,-46.5186
29524,-46.0369
29525,-46.9172
29526,-46.1836
29527,-46.5356
29528,-46.1367
29529,-46.4209
29530,-46.306
29531,-46.4224
29532,-46.8918
29533,-46.5887
29534,-46.2578
29535,-46.5638
29536,-46.5182
29537,-45.991
29538,-46.8797
29539,-46.1182
29540,-46.2143
29541,-46.824
29542,-45.8647
29543,-46.1122
29544,-46.06
29545,-46.4989
29546,-46.5057
29547,-46.4414
29548,-46.1991
29549,-46.1152
29550,-46.5385
29551,-46.346
29552,-45.7771
29553,-46.635
29554,-45.7127
29555,-46.8481
29556,-46.5404
29557,-46.131
29558,-46.2115
29559,-46.5939
29560,-46.6876
29561,-46.4923
29562,-46.3511
29563,-46.2795
29564,-46.1168
29565,-46.4899
29566,-46.1437
29567,-46.1874
29568,-46.1425
29569,-46.9589
29570,-46.1956
29571,-46.4973
29572,-46.0775
29573,-45.945
29574,-46.4661
29575,-46.3652
29576,-46.7757
29577,-46.6203
29578,-46.2165
29579,-46.1016
29580,-45.9983
29581,-46.7339
29582,-46.6134
29583,-46.8994
29584,-46.3234
29585,-46.7424
29586,-47.1868
29587,-46.4579
29588,-45.9616
29589,-46.791
29590,-46.5912
29591,-46.0433
29592,-46.4698
29593,-46.2065
29594,-46.2623
29595,-46.1702
29596,-46.2755
29597,-47.0955
29598,-46.711
29599,-46.5659
29600,-46.3872
29601,-47.0088
29602,-46.8151
29603,-46.6592
29604,-45.9512
29605,-46.8357
29606,-46.1679
29607,-46.2578
29608,-46.3237
29609,-46.4561
29610,-46.5394
29611,-46.5911
29612,-46.2074
29613,-46.5007
29614,-46.6781
29615,-46.38
29616,-46.4066
29617,-45.8629
29618,-46.3371
29619,-46.3751
29620,-46.4782
29621,-46.709
29622,-45.9606
29623,-46.591
29624,-46.4726
29625,-46.5358
29626,-46.7698
29627,-46.5873
29628,-46.164
29629,-46.1999
29630,-46.2679
29631,-46.2145
29632,-45.9611
29633,-46.8012
29634,-46.4499
29635,-46.6597
29636,-46.3616
29637,-46.2218
29638,-46.5413
29639,-46.2055
29640,-46.4225
29641,-46.4192
29642,-46.7225
29643,-46.2941
29644,-46.2266
29645,-46.812
29646,-46.6568
29647,-47.0196
29648,-46.457
29649,-46.619
29650,-46.4647
29651,-46.0813
29652,-46.2386
29653,-46.192
29654,-46.5466
29655,-46.3388
29656,-46.6339
29657,-46.8111
29658,-46.5064
29659,-46.8887
29660,-46.4188
29661,-46.365
29662,-46.3738
29663,-46.4366
29664,-46.9469
29665,-45.9597
29666,-46.3161
29667,-46.7075
29668,-46.3337
29669,-46.1447
29670,-46.6244
29671,-46.0798
29672,-46.3876
29673,-46.2183
29674,-46.3594
29675,-45.9482
29676,-46.2099
29677,-46.5945
29678,-46.4312
29679,-45.9738
29680,-46.2777
29681,-46.0245
29682,-46.6961
29683,-46.4753
29684,-46.2347
29685,-46.5034
29686,-46.5957
29687,-45.977
29688,-46.5732
29689,-46.3544
29690,-46.2836
29691,-46.3748
29692,-46.6996
29693,-46.4708
29694,-46.9165
29695,-46.4624
29696,-46.5853
29697,-46.7665
29698,-46.2295
29699,-45.8473
29700,-46.3996
29701,-46.0146
29702,-46.3634
29703,-46.2764
29704,-46.6773
29705,-46.55
29706,-46.6746
29707,-46.2674
29708,-46.7636
29709,-46.4103
29710,-46.8082
29711,-46.3291
29712,-46.2399
29713,-46.2155
29714,-46.3783
29715,-46.3418
29716,-46.3457
29717,-46.6326
29718,-46.6615
29719,-46.0665
29720,-46.4458
29721,-46.2567
29722,-46.2046
29723,-46.6204
29724,-46.0688
29725,-46.3528
29726,-46.5307
29727,-46.3555
29728,-45.9855
29729,-46.492
29730,-46.4702
29731,-46.3317
29732,-46.5781
29733,-46.8275
29734,-46.9396
29735,-46.558
29736,-46.1931
29737,-46.3775
29738,-46.1233
29739,-46.2023
29740,-46.2354
29741,-46.2255
29742,-46.3179
29743,-46.0394
29744,-46.1413
29745,-46.8564
29746,-46.2123
29747,-46.5739
29748,-46.4579
29749,-46.5015
29750,-46.7347
29751,-46.5777
29752,-46.5097
29753,-46.0797
29754,-46.4037
29755,-46.7182
29756,-45.9424
29757,-46.4188
29758,-46.6004
29759,-46.8221
29760,-46.1122
29761,-45.9752
29762,-46.2453
29763,-46.6609
29764,-46.6267
29765,-46.1391
29766,-46.61
29767,-46.6663
29768,-46.7347
29769,-46.321
29770,-46.6014
29771,-47.133
29772,-46.6337
29773,-46.7386
29774,-46.5832
29775,-46.8375
29776,-46.5001
29777,-46.2859
29778,-46.4651
29779,-46.7656
29780,-46.5859
29781,-46.4075
29782,-46.4745
29783,-46.5039
29784,-46.8661
29785,-46.7215
29786,-46.2832
29787,-46.6306
29788,-46.1211
29789,-46.2727
29790,-47.3298
29791,-46.4839
29792,-46.9018
29793,-46.099
29794,-46.7381
29795,-46.5639
29796,-46.5567
29797,-46.5908
29798,-46.6809
29799,-47.0424
29800,-46.8613
29801,-46.0887
29802,-46.4691
29803,-46.0771
29804,-46.7546
29805,-46.7297
29806,-46.1624
29807,-46.381
29808,-46.1025
29809,-46.7202
29810,-46.5786
29811,-46.3197
29812,-46.3149
29813,-46.6109
29814,-46.8563
29815,-46.4543
29816,-46.66
29817,-46.5161
29818,-46.7022
29819,-46.5573
29820,-46.5551
29821,-46.7194
29822,-45.8632
29823,-46.6812
29824,-46.0997
29825,-46.1627
29826,-47.3207
29827,-46.2617
29828,-46.7089
29829,-46.6579
29830,-46.1981
29831,-46.4499
29832,-46.4542
29833,-46.9358
29834,-46.3495
29835,-46.0697
29836,-46.2878
29837,-46.6144
29838,-46.0428
29839,-46.136
29840,-46.7205
29841,-46.3853
29842,-46.2798
29843,-47.176
29844,-46.5975
29845,-46.3602
29846,-46.5626
29847,-46.6181
29848,-47.1169
29849,-46.7259
29850,-46.3947
29851,-46.3204
29852,-46.7135
29853,-46.3133
29854,-46.0721
29855,-46.3528
29856,-45.9216
29857,-46.5845
29858,-46.0669
29859,-46.561
29860,-46.5349
29861,-46.7858
29862,-46.16
29863,-46.4598
29864,-46.5963
29865,-46.3314
29866,-47.1979
29867,-46.1376
29868,-46.5241
29869,-46.5571
29870,-46.1964
29871,-46.0984
29872,-46.6259
29873,-46.1459
29874,-46.2816
29875,-46.0958
29876,-46.4521
