Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
14020,-51.2884
14021,-51.3162
14022,-51.2535
14023,-50.8096
14024,-50.8747
14025,-50.8825
14026,-51.0416
14027,-50.9705
14028,-51.4647
14029,-50.8427
14030,-51.2634
14031,-51.5692
14032,-50.9041
14033,-50.6054
14034,-51.5367
14035,-51.0689
14036,-51.1697
14037,-50.7937
14038,-50.9291
14039,-51.0659
14040,-51.1141
14041,-51.0636
14042,-50.7976
14043,-51.1306
14044,-51.3165
14045,-51.0247
14046,-51.4602
14047,-51.2242
14048,-51.2676
14049,-51.2252
14050,-50.9239
14051,-50.9467
14052,-50.8273
14053,-51.9228
14054,-50.9412
14055,-50.9744
14056,-51.0074
14057,-51.1364
14058,-51.4612
14059,-51.0101
14060,-51.0068
14061,-51.0147
14062,-50.9754
14063,-51.1944
14064,-50.7068
14065,-51.4465
14066,-50.9807
14067,-50.8762
14068,-51.1881
14069,-51.192
14070,-51.2045
14071,-51.3943
14072,-51.2022
14073,-51.1956
14074,-51.6544
14075,-51.1916
14076,-51.2413
14077,-51.1579
14078,-50.9537
14079,-51.4916
14080,-51.408
14081,-51.6356
14082,-51.2468
14083,-51.0926
14084,-51.107
14085,-51.2485
14086,-51.2693
14087,-50.7883
14088,-51.1435
14089,-52.0229
14090,-51.1877
14091,-50.9628
14092,-51.124
14093,-50.8573
14094,-51.7973
14095,-51.0864
14096,-51.0358
14097,-51.204
14098,-50.7632
14099,-51.6303
14100,-51.4787
14101,-50.9624
14102,-51.6899
14103,-51.3418
14104,-50.7982
14105,-50.6957
14106,-51.1495
14107,-51.2251
14108,-50.9052
14109,-51.1037
14110,-51.123
14111,-50.8515
14112,-51.261
14113,-50.6346
14114,-51.2796
14115,-50.8712
14116,-50.8072
14117,-51.6659
14118,-51.1
14119,-51.7606
14120,-51.6267
14121,-50.9351
14122,-50.7804
14123,-50.7517
14124,-50.6081
14125,-51.013
14126,-51.4173
14127,-50.9955
14128,-51.3986
14129,-51.0507
14130,-51.1195
14131,-50.9215
14132,-51.6608
14133,-51.8947
14134,-51.251
14135,-51.5174
14136,-51.644
14137,-51.6385
14138,-50.9497
14139,-51.1397
14140,-51.0405
14141,-51.299
14142,-51.182
14143,-51.2066
14144,-51.1651
14145,-51.7578
14146,-50.9533
14147,-50.9293
14148,-51.0531
14149,-51.3125
14150,-51.4054
14151,-50.9239
14152,-51.8739
14153,-51.6188
14154,-51.0709
14155,-51.6223
14156,-51.5554
14157,-51.4343
14158,-51.1304
14159,-50.9432
14160,-51.3764
14161,-51.1795
14162,-51.2014
14163,-51.1722
14164,-51.3053
14165,-50.8843
14166,-51.2112
14167,-51.4723
14168,-51.4123
14169,-50.8201
14170,-51.301
14171,-51.3092
14172,-51.9644
14173,-51.3341
14174,-51.0336
14175,-51.0316
14176,-50.6474
14177,-51.2672
14178,-51.2748
14179,-50.354
14180,-51.4734
14181,-50.9782
14182,-51.465
14183,-51.2617
14184,-51.3476
14185,-51.1065
14186,-51.0626
14187,-51.2179
14188,-50.9463
14189,-51.4316
14190,-51.3794
14191,-51.3371
14192,-51.2034
14193,-51.3996
14194,-51.6358
14195,-51.6347
14196,-51.5979
14197,-50.8823
14198,-50.8676
14199,-51.5861
14200,-51.7432
14201,-51.1546
14202,-51.3432
14203,-51.6188
14204,-51.3723
14205,-51.1553
14206,-51.6409
14207,-51.007
14208,-51.4405
14209,-51.0369
14210,-51.7011
14211,-51.316
14212,-51.2207
14213,-50.8475
14214,-51.039
14215,-51.514
14216,-51.7753
14217,-51.7025
14218,-50.9736
14219,-51.1227
14220,-51.9407
14221,-51.3951
14222,-51.4133
14223,-51.3361
14224,-51.5108
14225,-51.1753
14226,-51.2884
14227,-50.9993
14228,-51.5775
14229,-51.1143
14230,-51.0496
14231,-51.2078
14232,-51.4687
14233,-51.2914
14234,-51.6682
14235,-51.4809
14236,-51.7927
14237,-51.1042
14238,-51.5322
14239,-51.5632
14240,-51.3763
14241,-51.3682
14242,-51.2281
14243,-51.444
14244,-51.0508
14245,-51.5525
14246,-51.2049
14247,-51.488
14248,-51.1836
14249,-51.4285
14250,-51.0337
14251,-51.757
14252,-51.3858
14253,-51.7534
14254,-51.0979
14255,-51.3427
14256,-51.4405
14257,-51.5066
14258,-51.31
14259,-51.0055
14260,-51.7868
14261,-51.2572
14262,-51.6057
14263,-51.8335
14264,-51.2824
14265,-51.4909
14266,-51.8929
14267,-51.361
14268,-51.1959
14269,-51.222
14270,-51.3155
14271,-51.2863
14272,-51.4377
14273,-51.3966
14274,-51.1278
14275,-51.4335
14276,-51.1869
14277,-51.035
14278,-51.8601
14279,-51.5296
14280,-51.4014
14281,-50.989
14282,-51.1827
14283,-51.5276
14284,-51.2683
14285,-51.0816
14286,-51.7151
14287,-51.4001
14288,-51.8966
14289,-50.9562
14290,-50.8934
14291,-51.4383
14292,-51.7268
14293,-51.6319
14294,-51.2855
14295,-51.3779
14296,-51.1844
14297,-51.548
14298,-50.9846
14299,-51.255
14300,-51.4906
14301,-51.278
14302,-51.0264
14303,-51.141
14304,-51.8359
14305,-51.7515
14306,-51.34
14307,-51.1958
14308,-51.259
14309,-51.4751
14310,-51.4833
14311,-51.0729
14312,-51.6676
14313,-51.2618
14314,-51.0394
14315,-51.0974
14316,-51.637
14317,-51.6898
14318,-51.1688
14319,-51.7481
14320,-51.2062
14321,-51.6569
14322,-51.0878
14323,-51.1545
14324,-52.1109
14325,-51.7417
14326,-51.5832
14327,-51.8559
14328,-50.9414
14329,-51.4627
14330,-51.3821
14331,-51.1794
14332,-51.1972
14333,-51.0613
14334,-51.768
14335,-51.2646
14336,-51.272
14337,-51.1624
14338,-51.3922
14339,-51.4617
14340,-51.1542
14341,-51.5677
14342,-51.0319
14343,-51.2123
14344,-51.6435
14345,-51.605
14346,-51.5692
14347,-51.6689
14348,-51.3922
14349,-51.9524
14350,-51.4931
14351,-51.4339
14352,-51.8192
14353,-50.8582
14354,-51.766
14355,-50.8259
14356,-51.9373
14357,-51.4595
14358,-51.4514
14359,-51.6472
14360,-51.6307
14361,-51.6861
14362,-51.6999
14363,-51.3999
14364,-51.8031
14365,-51.2308
14366,-51.824
14367,-51.5638
14368,-51.2163
14369,-51.2823
14370,-51.472
14371,-51.2513
14372,-51.3374
14373,-51.2718
14374,-51.235
14375,-50.9854
14376,-51.5899
14377,-51.5074
14378,-51.3283
14379,-51.0218
14380,-51.6587
14381,-51.4764
14382,-51.5478
14383,-51.4038
14384,-51.3607
14385,-51.1444
14386,-51.3805
14387,-51.2841
14388,-50.944
14389,-51.9088
14390,-51.2366
14391,-51.4648
14392,-51.5327
14393,-51.3975
14394,-51.7822
14395,-51.3569
14396,-51.0198
14397,-51.3784
14398,-51.0618
14399,-51.4094
14400,-51.4929
14401,-51.6549
14402,-51.9292
14403,-51.4897
14404,-51.5958
14405,-51.4816
14406,-51.6408
14407,-52.2031
14408,-51.6266
14409,-51.3261
14410,-51.4595
14411,-51.2495
14412,-51.1428
14413,-51.4682
14414,-51.5843
14415,-51.5161
14416,-50.9995
14417,-51.4693
14418,-51.404
14419,-51.1868
14420,-51.2162
14421,-51.6495
14422,-51.4429
14423,-51.9957
14424,-51.1676
14425,-51.0551
14426,-51.1988
14427,-51.4354
14428,-51.003
14429,-51.4315
14430,-51.4911
14431,-51.4803
14432,-51.5581
14433,-51.2585
14434,-51.3172
14435,-51.6969
14436,-51.588
14437,-51.1441
14438,-51.8486
14439,-51.211
14440,-51.612
14441,-51.4912
14442,-51.4742
14443,-51.5996
14444,-51.5018
14445,-51.7644
14446,-51.3259
14447,-51.585
14448,-52.1264
14449,-51.6739
14450,-51.5652
14451,-51.3738
14452,-51.5255
14453,-50.9204
14454,-51.4892
14455,-51.9823
14456,-51.6606
14457,-50.8951
14458,-51.7576
14459,-51.5898
14460,-52.1519
14461,-52.1092
14462,-51.1686
14463,-51.7079
14464,-51.7599
14465,-51.4035
14466,-51.3995
14467,-51.556
14468,-51.373
14469,-51.8965
14470,-51.8571
14471,-51.621
14472,-51.8091
14473,-51.1659
14474,-51.9096
14475,-51.715
14476,-51.6538
14477,-51.8727
14478,-51.5526
14479,-51.711
14480,-51.6436
14481,-51.8417
14482,-51.246
14483,-51.2899
14484,-51.7724
14485,-51.6145
14486,-52.0706
14487,-51.7595
14488,-51.7935
14489,-51.6244
14490,-51.8547
14491,-51.5638
14492,-51.6728
14493,-51.394
14494,-51.9808
14495,-51.7747
14496,-51.7972
14497,-52.028
14498,-51.5306
14499,-51.6713
14500,-51.6292
14501,-51.3987
14502,-51.6675
14503,-51.7063
14504,-51.2302
14505,-51.3319
14506,-52.123
14507,-52.0597
14508,-51.588
14509,-52.0749
14510,-51.3427
14511,-51.3791
14512,-51.9221
14513,-51.5269
14514,-51.5215
14515,-51.6762
14516,-51.1882
14517,-51.8735
14518,-51.9339
14519,-52.3636
14520,-51.9589
14521,-51.9058
14522,-51.4764
14523,-51.9186
14524,-51.7012
14525,-51.6049
14526,-51.6648
14527,-51.3337
14528,-51.9232
14529,-51.8288
14530,-51.4734
14531,-51.5683
14532,-51.6301
14533,-51.6387
14534,-51.7001
14535,-51.6647
14536,-51.5888
14537,-51.6767
14538,-52.2039
14539,-51.6815
14540,-51.3298
14541,-51.6529
14542,-51.5848
14543,-51.6542
14544,-51.9071
14545,-51.5477
14546,-52.024
14547,-51.7157
14548,-51.4483
14549,-51.0162
14550,-51.5992
14551,-51.3379
14552,-51.3095
14553,-51.1462
14554,-51.6697
14555,-51.2986
14556,-51.9779
14557,-51.5462
14558,-51.8108
14559,-51.6872
14560,-51.7614
14561,-51.6414
14562,-51.8123
14563,-51.3797
14564,-51.5611
14565,-51.785
14566,-51.5047
14567,-51.6895
14568,-51.7193
14569,-51.6801
14570,-51.1443
14571,-51.436
14572,-51.1058
14573,-51.1896
14574,-51.9201
14575,-51.674
14576,-51.3274
14577,-51.4231
14578,-51.8163
14579,-52.0418
14580,-52.0249
14581,-51.3698
14582,-52.0932
14583,-51.7816
14584,-51.5813
14585,-51.8425
14586,-51.3911
14587,-51.4817
14588,-51.9662
14589,-51.682
14590,-51.1542
14591,-51.6736
14592,-51.624
14593,-51.2179
14594,-52.1687
14595,-52.1904
14596,-51.3603
14597,-51.5722
14598,-51.2959
14599,-51.8053
14600,-51.7893
14601,-51.6664
14602,-51.1301
14603,-51.829
14604,-51.4338
14605,-51.7339
14606,-51.8236
14607,-51.8514
14608,-51.3521
14609,-51.7835
14610,-52.2619
14611,-51.8544
14612,-51.6262
14613,-51.731
14614,-51.6291
14615,-51.4712
14616,-51.3361
14617,-51.5886
14618,-51.7685
14619,-51.5179
14620,-51.6163
14621,-51.5599
14622,-51.9706
14623,-52.0414
14624,-51.4978
14625,-51.6086
14626,-51.5153
14627,-51.6808
14628,-51.562
14629,-51.607
14630,-51.1095
14631,-51.5823
14632,-51.7695
14633,-51.4937
14634,-51.8369
14635,-51.9076
14636,-51.2387
14637,-51.3061
14638,-51.7537
14639,-51.4335
14640,-51.5446
14641,-51.5452
14642,-51.6828
14643,-51.9229
14644,-51.7809
14645,-51.8491
14646,-51.5702
14647,-51.7164
14648,-51.3279
14649,-51.6919
14650,-51.7782
14651,-51.8911
14652,-52.0653
14653,-51.789
14654,-51.5979
14655,-51.8757
14656,-51.8245
14657,-51.6625
14658,-51.5628
14659,-51.5152
14660,-51.4993
14661,-51.9332
14662,-51.5708
14663,-51.5871
14664,-52.0236
14665,-51.441
14666,-51.7029
14667,-51.7676
14668,-51.0859
14669,-51.6858
14670,-51.6027
14671,-51.7455
14672,-51.813
14673,-51.7688
14674,-52.1212
14675,-52.0609
14676,-52.2048
14677,-51.5521
14678,-51.4261
14679,-52.1002
14680,-52.2108
14681,-51.7035
14682,-51.2113
14683,-51.5477
14684,-52.1649
14685,-51.8511
14686,-51.6375
14687,-52.0218
14688,-52.3489
14689,-51.5192
14690,-51.9137
14691,-51.8956
14692,-51.9766
14693,-51.7319
14694,-51.9798
14695,-51.595
14696,-52.0315
14697,-51.5331
14698,-51.9146
14699,-51.6303
14700,-51.6589
14701,-51.7403
14702,-51.5842
14703,-52.0833
14704,-52.1144
14705,-51.338
14706,-52.1008
14707,-52.0092
14708,-51.8651
14709,-52.0492
14710,-51.858
14711,-52.2962
14712,-52.125
14713,-52.068
14714,-52.2363
14715,-51.7088
14716,-51.8794
14717,-52.1756
14718,-51.7665
14719,-51.9346
14720,-51.8495
14721,-51.3322
14722,-52.0782
14723,-51.9764
14724,-51.8639
14725,-51.8081
14726,-51.9426
14727,-51.8967
14728,-51.9864
14729,-52.134
14730,-51.5406
14731,-51.4213
14732,-51.8454
14733,-51.4538
14734,-51.8694
14735,-51.586
14736,-52.1137
14737,-52.0684
14738,-52.2575
14739,-51.6868
14740,-51.5402
14741,-51.7877
14742,-51.3723
14743,-51.8418
14744,-51.765
14745,-51.433
14746,-51.6228
14747,-51.4947
14748,-51.8709
14749,-51.7895
14750,-51.9197
14751,-51.7256
14752,-52.1303
14753,-52.0095
14754,-51.802
14755,-51.5148
14756,-52.0062
14757,-51.6336
14758,-51.4902
14759,-52.1802
14760,-51.2248
14761,-51.8755
14762,-51.4266
14763,-51.7364
14764,-52.1884
14765,-51.6042
14766,-51.6735
14767,-51.4833
14768,-52.3358
14769,-51.6015
14770,-52.0063
14771,-52.5169
14772,-51.844
14773,-51.6978
14774,-51.7056
14775,-51.4818
14776,-51.4313
14777,-51.9039
14778,-51.446
14779,-51.5072
14780,-51.7982
14781,-51.4353
14782,-51.802
14783,-52.0893
14784,-52.4267
14785,-52.3064
14786,-51.0039
14787,-51.9246
14788,-51.9304
14789,-52.079
14790,-51.7888
14791,-51.9352
14792,-52.0263
14793,-51.6697
14794,-52.0327
14795,-51.4225
14796,-51.6533
14797,-51.4646
14798,-51.5843
14799,-52.0242
14800,-51.9596
14801,-51.9364
14802,-51.6459
14803,-51.7433
14804,-52.1858
14805,-51.7929
14806,-51.5636
14807,-52.022
14808,-52.7674
14809,-51.8817
14810,-51.9022
14811,-52.106
14812,-51.978
14813,-52.1665
14814,-52.1241
14815,-51.5241
14816,-51.6875
14817,-51.494
14818,-51.8367
14819,-51.8425
14820,-51.9532
14821,-51.8612
14822,-52.0449
14823,-51.6957
14824,-52.2734
14825,-52.065
14826,-51.7984
14827,-52.3869
14828,-51.4217
14829,-51.0001
14830,-52.0688
14831,-52.1498
14832,-52.0991
14833,-51.819
14834,-51.5976
14835,-51.7193
14836,-52.2314
14837,-51.7922
14838,-51.6022
14839,-51.6474
14840,-51.4341
14841,-52.0615
14842,-52.3989
14843,-51.8908
14844,-52.4734
14845,-51.8035
14846,-51.9622
14847,-52.192
14848,-52.3872
14849,-52.2329
14850,-52.0337
14851,-51.8077
14852,-52.2035
14853,-51.9415
14854,-51.949
14855,-51.922
14856,-51.5542
14857,-51.513
14858,-52.0184
14859,-51.557
14860,-51.824
14861,-51.525
14862,-51.7131
14863,-51.8168
14864,-52.0745
14865,-51.7553
14866,-51.8566
14867,-51.3716
14868,-51.7795
14869,-51.9102
14870,-52.2712
14871,-52.0211
14872,-52.0576
14873,-52.2109
14874,-51.8045
14875,-51.7426
14876,-51.7043
14877,-52.042
14878,-51.2815
14879,-51.7184
14880,-51.7224
14881,-52.3162
14882,-51.8605
14883,-52.4768
14884,-52.0845
14885,-51.8632
14886,-51.7989
14887,-51.7872
14888,-51.8262
14889,-52.0126
14890,-51.8221
14891,-52.1143
14892,-51.458
14893,-51.9515
14894,-52.413
14895,-52.2755
14896,-52.0618
14897,-51.6266
14898,-52.0447
14899,-51.5835
14900,-51.9009
14901,-51.7967
14902,-51.7687
14903,-52.2184
14904,-51.9637
14905,-52.2223
14906,-52.5022
14907,-51.8382
14908,-52.2878
14909,-52.1168
14910,-51.6606
14911,-51.7079
14912,-51.7719
14913,-51.757
14914,-52.3672
14915,-51.9495
14916,-52.4389
14917,-51.8101
14918,-51.8739
14919,-52.428
14920,-52.2268
14921,-52.4291
14922,-51.7489
14923,-51.9544
14924,-52.3957
14925,-52.0926
14926,-52.0915
14927,-52.1458
14928,-51.9601
14929,-52.2819
14930,-52.0425
14931,-52.1871
14932,-52.0755
14933,-51.9589
14934,-51.6479
14935,-51.7309
14936,-52.2763
14937,-51.9746
14938,-51.3454
14939,-51.5532
14940,-51.6141
14941,-52.1879
14942,-51.6313
14943,-52.2048
14944,-52.2085
14945,-52.625
14946,-52.0062
14947,-52.0758
14948,-52.1688
14949,-51.8113
14950,-51.9253
14951,-51.9169
14952,-52.3908
14953,-51.8179
14954,-52.1202
14955,-52.052
14956,-51.8932
14957,-52.2447
14958,-52.3497
14959,-52.2784
14960,-52.0585
14961,-51.5462
14962,-52.1841
14963,-52.5957
14964,-51.618
14965,-51.8275
14966,-52.5049
14967,-51.8732
14968,-51.8355
14969,-52.2982
14970,-51.5852
14971,-51.9091
14972,-52.0944
14973,-51.7244
14974,-52.3779
14975,-52.2357
14976,-51.3427
14977,-52.0733
14978,-51.4869
14979,-51.7001
14980,-52.1221
14981,-51.8332
14982,-51.8973
14983,-51.8313
14984,-52.09
14985,-52.132
14986,-51.2734
14987,-52.2184
14988,-51.8171
14989,-51.8947
14990,-51.7791
14991,-52.2235
14992,-51.5988
14993,-51.8735
14994,-51.8085
14995,-52.0674
14996,-51.9249
14997,-51.8171
14998,-51.9915
14999,-52.0815
15000,-52.2899
15001,-52.1068
15002,-51.6636
15003,-52.3471
15004,-51.6717
15005,-52.1506
15006,-52.4098
15007,-51.3477
15008,-51.7888
15009,-52.2992
15010,-52.0262
15011,-51.9514
15012,-51.8775
15013,-51.7647
15014,-52.0243
15015,-52.0654
15016,-52.5311
15017,-52.2704
15018,-52.1725
15019,-51.4852
15020,-51.8588
15021,-52.1868
15022,-52.2815
15023,-52.2334
15024,-51.7544
15025,-52.0212
15026,-52.2219
15027,-51.9688
15028,-52.7386
15029,-52.3405
15030,-52.2279
15031,-51.9535
15032,-52.1905
15033,-52.2252
15034,-52.2217
15035,-52.5862
15036,-52.0005
15037,-52.5877
15038,-52.3883
15039,-52.009
15040,-51.745
15041,-51.9893
15042,-52.0961
15043,-51.7528
15044,-52.3626
15045,-51.4133
15046,-51.6946
15047,-52.0188
15048,-52.1886
15049,-52.2523
15050,-51.5526
15051,-52.0376
15052,-51.8563
15053,-52.4528
15054,-52.1594
15055,-51.8604
15056,-51.9566
15057,-52.2836
15058,-52.3267
15059,-52.1875
15060,-52.0549
15061,-52.0838
15062,-52.23
15063,-52.2948
15064,-52.1464
15065,-52.1924
15066,-51.6089
15067,-52.1421
15068,-52.127
15069,-51.7508
15070,-52.0668
15071,-51.8588
15072,-52.0764
15073,-52.3623
15074,-52.4495
15075,-52.3711
15076,-51.755
15077,-52.4778
15078,-51.7116
15079,-52.1085
15080,-52.4512
15081,-52.3242
15082,-52.2547
15083,-51.8741
15084,-52.1686
15085,-52.2962
15086,-52.3623
15087,-51.9808
15088,-51.9032
15089,-51.8976
15090,-52.0117
15091,-52.1863
15092,-52.1825
15093,-52.2287
15094,-52.1667
15095,-52.2816
15096,-51.9719
15097,-51.6696
15098,-51.9388
15099,-51.843
15100,-51.7068
15101,-52.1579
15102,-52.2516
15103,-52.2415
15104,-52.3801
15105,-52.199
15106,-52.3162
15107,-52.1541
15108,-52.4703
15109,-52.1939
15110,-52.3433
15111,-51.8933
15112,-52.5418
15113,-52.4928
15114,-51.9855
15115,-52.4345
15116,-52.4579
15117,-52.0735
15118,-52.3505
15119,-52.7093
15120,-52.5982
15121,-51.8131
15122,-52.2983
15123,-52.2663
15124,-52.1698
15125,-51.994
15126,-52.2235
15127,-52.4492
15128,-51.9567
15129,-52.0664
15130,-52.2146
15131,-52.1107
15132,-52.5836
15133,-52.7439
15134,-51.9302
15135,-51.77
15136,-52.1419
15137,-51.9062
15138,-52.6143
15139,-52.7167
15140,-52.5404
15141,-52.1153
15142,-52.4864
15143,-52.0344
15144,-51.9269
15145,-52.1684
15146,-51.8435
15147,-52.1838
15148,-52.5043
15149,-52.2937
15150,-52.1263
15151,-52.0504
15152,-52.528
15153,-52.2592
15154,-52.2753
15155,-52.4226
15156,-52.4347
15157,-52.1583
15158,-52.0707
15159,-52.5112
15160,-52.06
15161,-52.7459
15162,-52.0367
15163,-52.4291
15164,-52.559
15165,-52.3528
15166,-52.3297
15167,-52.347
15168,-52.0974
15169,-52.384
15170,-52.6774
15171,-52.6665
15172,-52.2619
15173,-52.1413
15174,-51.8304
15175,-52.2675
15176,-52.2157
15177,-52.6745
15178,-51.9508
15179,-52.2968
15180,-52.1975
15181,-52.5049
15182,-52.1555
15183,-52.3327
15184,-52.0816
15185,-51.9309
15186,-52.0321
15187,-52.3354
15188,-52.4167
15189,-52.0768
15190,-52.6343
15191,-52.1272
15192,-52.3113
15193,-52.2817
15194,-52.4244
15195,-52.1303
15196,-52.4835
15197,-51.7972
15198,-52.1791
15199,-52.2876
15200,-52.7718
15201,-52.3536
15202,-52.2697
15203,-52.7245
15204,-52.3262
15205,-52.0314
15206,-52.3166
15207,-52.227
15208,-52.6363
15209,-52.2165
15210,-52.3966
15211,-51.9103
15212,-52.4457
15213,-52.7858
15214,-52.5126
15215,-52.2135
15216,-52.0481
15217,-52.353
15218,-52.4915
15219,-52.4737
15220,-52.2773
15221,-52.1425
15222,-51.9846
15223,-52.5043
15224,-52.8708
15225,-52.3392
15226,-52.5797
15227,-52.2978
15228,-52.4571
15229,-52.1311
15230,-51.9023
15231,-52.3426
15232,-52.3962
15233,-52.061
15234,-52.1522
15235,-52.2038
15236,-52.0797
15237,-52.1604
15238,-52.599
15239,-51.9015
15240,-52.2379
15241,-52.5783
15242,-52.3687
15243,-52.3815
15244,-52.6175
15245,-52.4765
15246,-51.9988
15247,-52.2594
15248,-52.087
15249,-52.1931
15250,-52.0313
15251,-52.5661
15252,-52.6333
15253,-52.5802
15254,-52.073
15255,-52.3205
15256,-52.5577
15257,-52.1322
15258,-51.6245
15259,-52.6959
15260,-52.6915
15261,-51.9621
15262,-51.7343
15263,-52.4133
15264,-52.0762
15265,-52.3228
15266,-51.9527
15267,-52.1136
15268,-52.0509
15269,-52.339
15270,-52.1247
15271,-52.3935
15272,-52.5416
15273,-52.4299
15274,-51.9381
15275,-51.6183
15276,-52.1154
15277,-52.2815
15278,-52.4513
15279,-52.6595
15280,-52.3051
15281,-52.5283
15282,-52.415
15283,-52.4567
15284,-52.677
15285,-52.1474
15286,-52.3876
15287,-52.8406
15288,-52.2482
15289,-52.2917
15290,-52.438
15291,-52.4324
15292,-52.4769
15293,-52.0101
15294,-52.329
15295,-52.1973
15296,-52.3573
15297,-52.2095
15298,-52.391
15299,-52.0186
15300,-51.8972
15301,-51.9036
15302,-52.2767
15303,-52.7561
15304,-52.0356
15305,-52.4907
15306,-52.0771
15307,-52.1416
15308,-52.1894
15309,-52.6087
15310,-52.419
15311,-52.5066
15312,-52.3768
15313,-52.2356
15314,-52.2726
15315,-52.2339
15316,-52.2496
15317,-52.2705
15318,-52.5621
15319,-52.5769
15320,-52.2582
15321,-52.375
15322,-52.8307
15323,-52.6917
15324,-52.2646
15325,-52.4342
15326,-52.4061
15327,-52.3404
15328,-52.0746
15329,-52.233
15330,-51.6015
15331,-52.1852
15332,-52.4768
15333,-52.8391
15334,-52.0602
15335,-52.4304
15336,-52.7205
15337,-52.5614
15338,-52.0364
15339,-52.4432
15340,-52.1938
15341,-52.341
15342,-52.1658
15343,-52.1331
15344,-52.0155
15345,-52.095
15346,-52.2397
15347,-52.607
15348,-52.7521
15349,-52.1454
15350,-52.6212
15351,-52.5149
15352,-52.2382
15353,-52.5612
15354,-52.497
15355,-52.2157
15356,-52.0583
15357,-52.5651
15358,-52.5997
15359,-52.7011
15360,-52.4111
15361,-52.809
15362,-53.0815
15363,-52.9766
15364,-52.5247
15365,-52.2217
15366,-52.4329
15367,-52.4879
15368,-52.4656
15369,-52.1645
15370,-52.2002
15371,-52.3257
15372,-52.376
15373,-52.4041
15374,-52.1377
15375,-52.2066
15376,-52.5747
15377,-52.123
15378,-52.2736
15379,-52.68
15380,-52.0577
15381,-52.5732
15382,-52.2907
15383,-52.5101
15384,-52.2327
15385,-52.5872
15386,-52.7323
15387,-52.0298
15388,-52.417
15389,-52.633
15390,-52.7987
15391,-52.2603
15392,-52.0904
15393,-52.5152
15394,-52.5773
15395,-52.3749
15396,-52.2936
15397,-52.444
15398,-52.9065
15399,-52.3678
15400,-52.2772
15401,-52.4744
15402,-52.9313
15403,-52.4968
15404,-52.4122
15405,-52.1902
15406,-52.6534
15407,-52.5236
15408,-52.5012
15409,-52.1418
15410,-52.3606
15411,-52.2871
15412,-52.3188
15413,-52.2697
15414,-52.4101
15415,-52.5666
15416,-52.8142
15417,-52.1406
15418,-52.8984
15419,-52.8859
15420,-53.1258
15421,-53.1429
15422,-52.1986
15423,-52.8993
15424,-53.0208
15425,-52.4657
15426,-52.2697
15427,-52.4633
15428,-52.6866
15429,-53.0467
15430,-52.6256
15431,-52.3502
15432,-52.4965
15433,-52.2689
15434,-52.7406
15435,-52.2889
15436,-52.492
15437,-52.3608
15438,-52.2482
15439,-52.6626
15440,-52.5973
15441,-52.3974
15442,-52.4171
15443,-52.2966
15444,-52.5957
15445,-52.3922
15446,-52.0018
15447,-52.4691
15448,-52.7249
15449,-52.9807
15450,-52.8609
15451,-52.2779
15452,-52.6756
15453,-52.5183
15454,-52.5208
15455,-52.2585
15456,-52.3502
15457,-52.7357
15458,-52.9646
15459,-52.439
15460,-52.4506
15461,-52.5287
15462,-52.3113
15463,-52.3668
15464,-52.3604
15465,-52.5572
15466,-52.2622
15467,-52.5494
15468,-52.4124
15469,-52.6633
15470,-52.5821
15471,-52.5586
15472,-52.6396
15473,-52.2532
15474,-52.8319
15475,-52.2401
15476,-52.5238
15477,-52.303
15478,-52.754
15479,-51.7014
15480,-52.1576
15481,-52.8387
15482,-52.8746
15483,-52.4306
15484,-52.5394
15485,-52.7573
15486,-52.7005
15487,-52.7728
15488,-51.9836
15489,-52.404
15490,-52.5997
15491,-52.7022
15492,-52.5213
15493,-52.8362
15494,-52.5104
15495,-52.6364
15496,-52.5876
15497,-52.8427
15498,-52.548
15499,-52.3631
15500,-52.4106
15501,-52.7967
15502,-52.4859
15503,-52.225
15504,-52.4865
15505,-52.4887
15506,-52.7025
15507,-52.6046
15508,-52.8496
15509,-52.738
15510,-52.5229
15511,-52.7432
15512,-52.9656
15513,-52.6206
15514,-52.7073
15515,-52.55
15516,-52.343
15517,-52.4958
15518,-52.4721
15519,-52.1605
15520,-52.5129
15521,-52.868
15522,-52.6582
15523,-52.5563
15524,-53.0687
15525,-52.3678
15526,-52.952
15527,-52.4582
15528,-52.8652
15529,-52.5632
15530,-52.352
15531,-53.0098
15532,-52.2285
15533,-52.689
15534,-52.0436
15535,-52.4226
15536,-52.2109
15537,-52.726
15538,-52.3994
15539,-53.0644
15540,-52.3488
15541,-52.1783
15542,-52.6479
15543,-52.6707
15544,-52.799
15545,-52.4247
15546,-52.9598
15547,-52.5065
15548,-52.9535
15549,-52.8812
15550,-52.4192
15551,-52.6913
15552,-52.8072
15553,-52.7005
15554,-52.6077
15555,-52.9247
15556,-52.8277
15557,-52.9502
15558,-52.8569
15559,-52.4589
15560,-52.6719
15561,-52.6806
15562,-52.757
15563,-52.777
15564,-52.312
15565,-52.4673
15566,-52.2105
15567,-52.5737
15568,-52.8534
15569,-52.8259
15570,-52.3656
15571,-52.741
15572,-52.1096
15573,-53.0038
15574,-52.833
15575,-52.8715
15576,-52.9111
15577,-52.4858
15578,-52.3181
15579,-52.3192
15580,-53.5234
15581,-52.5135
15582,-52.9223
15583,-52.9995
15584,-52.2751
15585,-51.8819
15586,-52.9069
15587,-52.2714
15588,-52.4572
15589,-52.3566
