Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
8773,-44.3995
8774,-43.6397
8775,-44.1027
8776,-44.0082
8777,-43.5035
8778,-44.1916
8779,-43.3562
8780,-43.8349
8781,-43.7921
8782,-44.2563
8783,-44.4136
8784,-44.0934
8785,-43.9378
8786,-44.0771
8787,-43.9873
8788,-44.1489
8789,-44.2939
8790,-44.2053
8791,-43.8246
8792,-43.949
8793,-43.8341
8794,-43.6411
8795,-43.9012
8796,-43.6335
8797,-44.0426
8798,-44.1669
8799,-43.4108
8800,-43.695
8801,-43.8069
8802,-43.5924
8803,-43.6517
8804,-43.9388
8805,-44.7931
8806,-44.475
8807,-43.976
8808,-44.2713
8809,-43.8717
8810,-44.0425
8811,-43.9457
8812,-44.5198
8813,-43.8719
8814,-43.7709
8815,-43.9534
8816,-43.895
8817,-43.9468
8818,-43.8252
8819,-44.1793
8820,-44.0404
8821,-44.2542
8822,-43.6954
8823,-44.3541
8824,-44.2358
8825,-43.7014
8826,-43.4833
8827,-43.7197
8828,-44.3529
8829,-43.4978
8830,-43.7034
8831,-43.7359
8832,-43.8949
8833,-44.4821
8834,-44.1635
8835,-43.6155
8836,-44.3525
8837,-43.9801
8838,-43.8395
8839,-43.9539
8840,-44.2646
8841,-43.9919
8842,-44.1119
8843,-43.8582
8844,-43.6271
8845,-43.6974
8846,-43.6996
8847,-44.0178
8848,-44.1644
8849,-44.5166
8850,-43.7929
8851,-44.0902
8852,-43.8873
8853,-44.3442
8854,-43.1761
8855,-44.6015
8856,-44.0924
8857,-43.4608
8858,-44.143
8859,-43.4766
8860,-44.166
8861,-43.8506
8862,-43.9253
8863,-43.5217
8864,-44.0042
8865,-44.0497
8866,-43.7623
8867,-43.6743
8868,-43.5568
8869,-44.0652
8870,-43.7202
8871,-43.6378
8872,-43.7594
8873,-43.7529
8874,-43.3525
8875,-43.7439
8876,-43.8406
8877,-43.9097
8878,-44.0587
8879,-43.9104
8880,-44.2075
8881,-44.012
8882,-43.9444
8883,-43.8684
8884,-43.4222
8885,-43.9414
8886,-44.1355
8887,-44.1817
8888,-43.9837
8889,-43.8662
8890,-43.7778
8891,-44.0364
8892,-44.0343
8893,-43.7192
8894,-43.8657
8895,-43.9324
8896,-44.5227
8897,-43.8349
8898,-43.741
8899,-43.5724
8900,-44.0088
8901,-43.5681
8902,-44.0183
8903,-43.5759
8904,-43.9434
8905,-43.9299
8906,-43.9555
8907,-43.9299
8908,-43.7399
8909,-43.9898
8910,-44.1302
8911,-43.3405
8912,-43.9037
8913,-43.4891
8914,-43.8905
8915,-43.8984
8916,-43.6868
8917,-43.5424
8918,-43.753
8919,-43.4336
8920,-44.0226
8921,-44.1507
8922,-43.9142
8923,-43.6759
8924,-44.0368
8925,-43.8443
8926,-44.1952
8927,-43.762
8928,-44.1477
8929,-44.0514
8930,-44.1274
8931,-43.494
8932,-43.6185
8933,-43.4733
8934,-43.8328
8935,-43.7259
8936,-43.9173
8937,-44.3157
8938,-43.9185
8939,-43.4413
8940,-44.0025
8941,-43.9948
8942,-43.7639
8943,-43.8002
8944,-43.4573
8945,-44.1525
8946,-43.5805
8947,-43.449
8948,-44.4476
8949,-43.5568
8950,-44.456
8951,-44.0078
8952,-43.8693
8953,-43.65
8954,-43.9785
8955,-43.8238
8956,-43.6817
8957,-43.9098
8958,-43.9913
8959,-43.7159
8960,-43.9606
8961,-43.8382
8962,-43.8767
8963,-44.038
8964,-43.457
8965,-43.5854
8966,-43.9053
8967,-43.7701
8968,-44.2778
8969,-43.8015
8970,-43.9706
8971,-43.8161
8972,-43.8838
8973,-43.8652
8974,-43.8281
8975,-44.5086
8976,-43.7462
8977,-43.9622
8978,-44.138
8979,-43.5413
8980,-44.4041
8981,-43.4708
8982,-44.3614
8983,-43.5616
8984,-44.2084
8985,-43.6866
8986,-44.2913
8987,-44.3681
8988,-43.6989
8989,-44.1357
8990,-43.7157
8991,-44.2029
8992,-44.2836
8993,-44.4554
8994,-43.6199
8995,-43.9262
8996,-43.6321
8997,-44.0093
8998,-43.9493
8999,-44.1541
9000,-43.8002
9001,-44.139
9002,-43.5738
9003,-43.6731
9004,-43.8876
9005,-44.1349
9006,-44.0596
9007,-44.0912
9008,-43.3752
9009,-44.3262
9010,-44.2187
9011,-44.3115
9012,-43.7592
9013,-43.9003
9014,-43.641
9015,-43.8205
9016,-43.5844
9017,-43.8713
9018,-43.5122
9019,-43.7714
9020,-43.8345
9021,-44.411
9022,-43.9454
9023,-44.1323
9024,-43.5232
9025,-43.5767
9026,-43.7455
9027,-43.6459
9028,-43.8266
9029,-43.6168
9030,-43.5274
9031,-44.2084
9032,-44.048
9033,-43.7149
9034,-43.7754
9035,-43.9074
9036,-43.6688
9037,-43.9021
9038,-43.3894
9039,-43.7703
9040,-43.7489
9041,-44.2854
9042,-43.6333
9043,-43.7271
9044,-43.734
9045,-43.9673
9046,-43.6704
9047,-43.5041
9048,-44.0237
9049,-43.7746
9050,-44.0736
9051,-44.2199
9052,-43.9771
9053,-43.9497
9054,-44.1592
9055,-44.0602
9056,-44.651
9057,-43.1482
9058,-44.1888
9059,-44.0417
9060,-43.7038
9061,-44.1764
9062,-44.0198
9063,-43.6435
9064,-44.1431
9065,-44.1794
9066,-43.1476
9067,-44.2482
9068,-43.7821
9069,-43.6975
9070,-44.0449
9071,-44.0256
9072,-43.8379
9073,-43.5863
9074,-43.7434
9075,-44.0668
9076,-44.1644
9077,-44.3216
9078,-44.1421
9079,-43.8342
9080,-43.9063
9081,-44.6519
9082,-43.8664
9083,-43.5467
9084,-43.7338
9085,-43.939
9086,-43.741
9087,-43.5502
9088,-43.9351
9089,-43.9771
9090,-43.8208
9091,-43.661
9092,-43.7934
9093,-44.3059
9094,-43.768
9095,-43.3908
9096,-43.8943
9097,-44.0103
9098,-44.1253
9099,-43.7843
9100,-43.9394
9101,-43.7145
9102,-43.6915
9103,-43.4264
9104,-44.1909
9105,-44.1098
9106,-43.6058
9107,-43.9347
9108,-43.7387
9109,-43.7128
9110,-44.2919
9111,-43.8159
9112,-43.7621
9113,-43.9751
9114,-43.5269
9115,-43.8499
9116,-43.8109
9117,-43.7543
9118,-43.7205
9119,-43.8225
9120,-43.8658
9121,-43.5078
9122,-43.7095
9123,-44.1559
9124,-43.5337
9125,-43.8825
9126,-43.886
9127,-43.7413
9128,-44.0501
9129,-43.9497
9130,-43.8344
9131,-44.0571
9132,-43.7527
9133,-43.5771
9134,-43.7737
9135,-43.8251
9136,-43.8801
9137,-43.8614
9138,-44.487
9139,-43.8194
9140,-44.3265
9141,-44.0498
9142,-43.5516
9143,-43.6351
9144,-44.0877
9145,-43.9101
9146,-43.7946
9147,-44.1464
9148,-43.7483
9149,-43.6101
9150,-43.9258
9151,-43.738
9152,-43.7352
9153,-43.5834
9154,-43.9653
9155,-43.6232
9156,-44.0425
9157,-43.7595
9158,-43.7884
9159,-43.9471
9160,-44.068
9161,-43.6365
9162,-43.3159
9163,-43.6419
9164,-43.9513
9165,-43.7841
9166,-43.6384
9167,-44.0496
9168,-43.9476
9169,-43.7885
9170,-43.8546
9171,-44.0511
9172,-43.9975
9173,-44.1335
9174,-44.0406
9175,-43.8167
9176,-43.5395
9177,-43.7398
9178,-43.2459
9179,-43.9112
9180,-44.0007
9181,-44.0963
9182,-43.8678
9183,-43.5595
9184,-43.828
9185,-44.3739
9186,-44.0837
9187,-43.8395
9188,-43.5439
9189,-43.8682
9190,-43.9859
9191,-43.7675
9192,-44.4806
9193,-44.1089
9194,-43.914
9195,-44.0851
9196,-44.0128
9197,-43.705
9198,-43.772
9199,-43.8684
9200,-43.9374
9201,-43.5778
9202,-43.8079
9203,-43.699
9204,-43.3593
9205,-44.1326
9206,-43.8592
9207,-43.7756
9208,-43.584
9209,-43.605
9210,-43.9937
9211,-43.8765
9212,-43.9584
9213,-44.2334
9214,-44.035
9215,-43.95
9216,-43.6342
9217,-43.8419
9218,-44.1336
9219,-43.7796
9220,-43.8748
9221,-44.0826
9222,-44.0388
9223,-43.804
9224,-44.2291
9225,-43.8359
9226,-43.8886
9227,-43.8877
9228,-43.4754
9229,-43.9189
9230,-43.5857
9231,-44.2164
9232,-43.8479
9233,-44.3025
9234,-43.5111
9235,-43.8378
9236,-44.9257
9237,-43.9675
9238,-43.824
9239,-44.1928
9240,-44.316
9241,-43.5526
9242,-44.1005
9243,-43.5925
9244,-43.4544
9245,-44.0706
9246,-43.9764
9247,-43.6936
9248,-44.2218
9249,-43.831
9250,-44.0728
9251,-43.8058
9252,-43.4951
9253,-44.0213
9254,-44.5441
9255,-43.9819
9256,-43.6364
9257,-43.8507
9258,-44.0437
9259,-44.2725
9260,-43.6894
9261,-43.9146
9262,-43.6177
9263,-43.5061
9264,-44.0893
9265,-44.2408
9266,-43.0264
9267,-43.5637
9268,-44.4607
9269,-44.312
9270,-43.6282
9271,-44.205
9272,-44.3012
9273,-44.016
9274,-43.7081
9275,-43.6369
9276,-43.8233
9277,-43.8938
9278,-44.1661
9279,-44.117
9280,-43.9917
9281,-43.893
9282,-43.7751
9283,-44.193
9284,-43.8577
9285,-43.9403
9286,-43.759
9287,-43.6597
9288,-43.477
9289,-43.6579
9290,-43.6939
9291,-43.539
9292,-43.9108
9293,-43.9886
9294,-43.8512
9295,-44.177
9296,-43.6091
9297,-43.7668
9298,-43.6712
9299,-44.5622
9300,-44.2475
9301,-43.9776
9302,-44.1743
9303,-43.7074
9304,-44.0165
9305,-43.9354
9306,-43.4524
9307,-43.5489
9308,-44.0099
9309,-43.6846
9310,-44.0231
9311,-44.151
9312,-43.7599
9313,-44.077
9314,-44.1518
9315,-43.6667
9316,-44.2314
9317,-44.0149
9318,-43.9534
9319,-44.1467
9320,-43.9373
9321,-43.8701
9322,-44.0445
9323,-44.0371
9324,-43.8575
9325,-43.7149
9326,-43.7348
9327,-44.1832
9328,-43.6796
9329,-43.3125
9330,-44.2926
9331,-44.1624
9332,-43.6083
9333,-43.8193
9334,-43.8797
9335,-43.4957
9336,-43.7666
9337,-43.6371
9338,-43.3893
9339,-43.8957
9340,-44.3421
9341,-43.6756
9342,-43.8789
9343,-43.9192
9344,-44.0753
9345,-43.597
9346,-43.2451
9347,-44.4312
9348,-43.9329
9349,-44.1706
9350,-43.7154
9351,-43.8659
9352,-43.5897
9353,-43.6614
9354,-43.8519
9355,-44.1118
9356,-43.8867
9357,-43.7359
9358,-43.6811
9359,-43.9754
9360,-43.8153
9361,-43.7453
9362,-43.4907
9363,-43.5726
9364,-43.7502
9365,-44.0149
9366,-43.2636
9367,-43.6907
9368,-44.2106
9369,-44.0318
9370,-43.7102
9371,-44.196
9372,-44.2515
9373,-43.7834
9374,-43.3022
9375,-43.3178
9376,-43.8311
9377,-44.2893
9378,-43.6347
9379,-44.127
9380,-44.2631
9381,-43.8748
9382,-43.88
9383,-44.0965
9384,-43.7924
9385,-43.7485
9386,-44.557
9387,-43.899
9388,-43.7975
9389,-43.9014
9390,-43.6605
9391,-44.1191
9392,-43.8771
9393,-43.9492
9394,-43.9329
9395,-43.3974
9396,-43.6658
9397,-44.0184
9398,-43.6422
9399,-44.2726
9400,-43.6528
9401,-44.4472
9402,-44.1069
9403,-43.6885
9404,-44.0585
9405,-43.8826
9406,-43.7532
9407,-43.7964
9408,-43.621
9409,-44.3996
9410,-43.8836
9411,-43.5856
9412,-43.8972
9413,-44.0639
9414,-43.9483
9415,-44.1432
9416,-44.0135
9417,-44.2602
9418,-43.7421
9419,-44.1346
9420,-43.3377
9421,-43.4677
9422,-43.6874
9423,-43.37
9424,-43.8855
9425,-43.9102
9426,-43.76
9427,-43.7707
9428,-43.9719
9429,-44.0206
9430,-43.6555
9431,-43.7896
9432,-43.6828
9433,-44.2648
9434,-43.8694
9435,-43.8176
9436,-44.1434
9437,-43.9813
9438,-43.2095
9439,-43.8753
9440,-44.0684
9441,-44.2458
9442,-44.4138
9443,-43.7062
9444,-43.9662
9445,-44.2158
9446,-44.0491
9447,-44.3066
9448,-44.1607
9449,-44.122
9450,-43.7412
9451,-44.3368
9452,-43.8795
9453,-44.1383
9454,-43.8647
9455,-43.6074
9456,-43.564
9457,-44.083
9458,-43.7066
9459,-44.0504
9460,-43.6812
9461,-44.5497
9462,-44.7209
9463,-44.0768
9464,-43.6307
9465,-43.5266
9466,-44.0692
9467,-44.2792
9468,-43.6101
9469,-43.9892
9470,-44.0396
9471,-44.0123
9472,-44.2218
9473,-43.7845
9474,-43.9207
9475,-44.1283
9476,-44.0632
9477,-43.9318
9478,-44.0027
9479,-44.5694
9480,-43.8548
9481,-43.6448
9482,-44.2558
9483,-43.8497
9484,-44.1642
9485,-44.0749
9486,-43.4405
9487,-43.9235
9488,-43.9807
9489,-43.8471
9490,-43.8349
9491,-44.0686
9492,-44.0838
9493,-43.7798
9494,-43.9911
9495,-43.5605
9496,-43.5346
9497,-44.5814
9498,-43.8282
9499,-44.0566
9500,-43.7193
9501,-43.8136
9502,-44.0971
9503,-44.2326
9504,-43.2212
9505,-43.7546
9506,-43.8466
9507,-44.1958
9508,-44.2125
9509,-43.9674
9510,-44.1282
9511,-43.7799
9512,-44.3843
9513,-43.7812
9514,-44.2521
9515,-43.7802
9516,-44.0909
9517,-43.8522
9518,-44.1818
9519,-43.8573
9520,-43.6962
9521,-44.3277
9522,-44.2524
9523,-44.0498
9524,-43.4265
9525,-44.1521
9526,-44.1396
9527,-43.7881
9528,-44.1848
9529,-43.8684
9530,-43.9191
9531,-43.9413
9532,-43.5982
9533,-43.6704
9534,-44.168
9535,-43.8357
9536,-43.5429
9537,-44.0816
9538,-43.6446
9539,-44.1929
9540,-44.3304
9541,-44.0594
9542,-44.2305
9543,-44.3008
9544,-44.2995
9545,-43.1696
9546,-43.8136
9547,-43.4865
9548,-44.1981
9549,-43.7354
9550,-43.8448
9551,-43.7433
9552,-43.9998
9553,-43.6685
9554,-43.9304
9555,-43.2398
9556,-43.5275
9557,-43.6677
9558,-43.9628
9559,-44.2828
9560,-43.9333
9561,-44.1711
9562,-44.0012
9563,-43.6297
9564,-43.9061
9565,-43.6794
9566,-43.695
9567,-44.0995
9568,-43.94
9569,-43.8851
9570,-44.0023
9571,-43.8708
9572,-43.9063
9573,-44.2181
9574,-43.9344
9575,-43.8717
9576,-43.7897
9577,-43.793
9578,-43.5435
9579,-43.8316
9580,-45.0185
9581,-44.0844
9582,-43.9229
9583,-43.841
9584,-43.6003
9585,-44.0195
9586,-43.9007
9587,-44.0404
9588,-44.0399
9589,-43.4695
9590,-44.1645
9591,-44.0644
9592,-44.2002
9593,-43.7042
9594,-43.4792
9595,-44.1223
9596,-44.1694
9597,-43.9435
9598,-43.72
9599,-43.5858
9600,-43.5803
9601,-43.9812
9602,-44.1566
9603,-43.6599
9604,-43.8891
9605,-43.6501
9606,-43.7779
9607,-43.6761
9608,-43.9618
9609,-43.9165
9610,-43.7191
9611,-43.9662
9612,-43.9117
9613,-43.6515
9614,-43.8622
9615,-43.8925
9616,-43.8314
9617,-43.9672
9618,-43.7382
9619,-44.1964
9620,-44.2558
9621,-44.374
9622,-43.5339
9623,-44.0736
9624,-43.9211
9625,-43.7616
9626,-44.2311
9627,-43.6917
9628,-44.1971
9629,-43.9547
9630,-44.246
9631,-43.783
9632,-44.1223
9633,-43.8391
9634,-44.3324
9635,-43.7846
9636,-43.9259
9637,-43.5459
9638,-44.3639
9639,-43.9903
9640,-43.4313
9641,-44.0701
9642,-43.7805
9643,-44.0028
9644,-43.8029
9645,-44.0694
9646,-43.4329
9647,-43.4595
9648,-43.5108
9649,-43.9482
9650,-44.1846
9651,-43.6042
9652,-43.854
9653,-43.9226
9654,-43.6298
9655,-43.9011
9656,-43.9891
9657,-43.6126
9658,-43.7375
9659,-43.6834
9660,-44.0587
9661,-44.0432
9662,-43.994
9663,-43.7156
9664,-43.0144
9665,-43.9591
9666,-43.6484
9667,-43.6807
9668,-44.0296
9669,-43.8232
9670,-43.2912
9671,-43.7063
9672,-43.7783
9673,-43.5235
9674,-43.788
9675,-44.1204
9676,-44.3921
9677,-43.8749
9678,-44.0022
9679,-43.4959
9680,-44.1339
9681,-43.8464
9682,-43.986
9683,-43.8455
9684,-43.7334
9685,-43.7197
9686,-44.2638
9687,-44.4417
9688,-43.8803
9689,-44.2363
9690,-44.3644
9691,-43.8807
9692,-44.0386
9693,-43.566
9694,-43.6694
9695,-43.4481
9696,-44.0115
9697,-43.628
9698,-43.6827
9699,-43.595
9700,-44.0232
9701,-43.8234
9702,-44.2557
9703,-44.053
9704,-43.5595
9705,-43.8419
9706,-43.9636
9707,-44.3206
9708,-43.5764
9709,-44.3139
9710,-44.2057
9711,-43.7099
9712,-43.7266
9713,-43.8808
9714,-43.7264
9715,-43.8631
9716,-44.2219
9717,-43.8
9718,-44.1005
9719,-43.7921
9720,-43.9335
9721,-43.5854
9722,-43.6804
9723,-43.9682
9724,-43.8582
9725,-43.5165
9726,-43.8448
9727,-43.8765
9728,-43.8661
9729,-43.6554
9730,-44.2988
9731,-43.9858
9732,-44.1177
9733,-44.4428
9734,-43.7866
9735,-43.3599
9736,-44.1352
9737,-43.8627
9738,-43.3464
9739,-43.7183
9740,-43.6882
9741,-43.5516
9742,-43.4157
9743,-43.8757
9744,-44.044
9745,-44.2812
9746,-44.2543
9747,-43.7638
9748,-43.718
9749,-44.1439
9750,-43.4979
9751,-43.7906
9752,-43.7869
9753,-43.8384
9754,-43.6497
9755,-43.8934
9756,-43.9994
9757,-43.98
9758,-43.2132
9759,-44.0044
9760,-43.9921
9761,-43.9358
9762,-43.6047
9763,-44.4068
9764,-43.9438
9765,-44.1225
9766,-44.059
9767,-44.1246
9768,-44.0235
9769,-43.5161
9770,-43.4704
9771,-43.8355
9772,-43.649
9773,-43.7649
9774,-43.7366
9775,-43.7896
9776,-43.4496
9777,-43.648
9778,-43.7168
9779,-43.7706
9780,-43.9761
9781,-43.505
9782,-43.3077
9783,-44.6416
9784,-43.6584
9785,-44.0388
9786,-44.4273
9787,-43.502
9788,-44.2674
9789,-43.9108
9790,-44.247
9791,-43.9102
9792,-43.9482
9793,-43.7912
9794,-43.8111
9795,-44.0404
9796,-43.5696
9797,-44.0234
9798,-44.0462
9799,-43.6696
9800,-43.842
9801,-44.0745
9802,-43.5771
9803,-44.0167
9804,-43.9073
9805,-43.5917
9806,-44.1283
9807,-44.1859
9808,-44.0367
9809,-44.46
9810,-43.4838
9811,-43.7098
9812,-43.7973
9813,-43.8883
9814,-44.2968
9815,-44.6493
9816,-43.6103
9817,-43.844
9818,-43.9401
9819,-43.4438
9820,-43.8194
9821,-43.9649
9822,-43.9274
9823,-44.144
9824,-44.0102
9825,-44.1565
9826,-44.0571
9827,-43.4192
9828,-43.6999
9829,-44.0082
9830,-44.1423
9831,-43.6322
9832,-44.1239
9833,-43.6082
9834,-44.0365
9835,-44.0182
9836,-44.0571
9837,-44.0945
9838,-43.8083
9839,-43.9111
9840,-43.7176
9841,-44.055
9842,-43.8315
9843,-44.1455
9844,-43.7121
9845,-43.8865
9846,-43.9743
9847,-43.947
9848,-44.0063
9849,-43.8465
9850,-43.7691
9851,-43.8294
9852,-44.2187
9853,-43.7976
9854,-43.7059
9855,-43.9489
9856,-44.0507
9857,-44.0763
9858,-43.4934
9859,-44.0348
9860,-43.3521
9861,-43.7501
9862,-43.5642
9863,-44.1488
9864,-43.8065
9865,-43.8904
9866,-44.2383
9867,-43.4921
9868,-43.8824
9869,-44.1114
9870,-44.5049
9871,-43.7034
9872,-43.6961
9873,-43.418
9874,-43.7988
9875,-43.7365
9876,-43.9148
9877,-44.4106
9878,-43.6253
9879,-43.9227
9880,-44.2794
9881,-44.0842
9882,-43.8472
9883,-43.9517
9884,-43.598
9885,-43.9078
9886,-43.6295
9887,-44.5366
9888,-44.0474
9889,-43.9481
9890,-44.3882
9891,-44.182
9892,-43.8338
9893,-43.7971
9894,-43.3467
9895,-43.4571
9896,-43.8632
9897,-43.744
9898,-43.6385
9899,-43.9795
9900,-44.0214
9901,-43.9119
9902,-43.8554
9903,-43.8431
9904,-44.003
9905,-43.9263
9906,-43.9753
9907,-44.0502
9908,-44.0617
9909,-43.4983
9910,-43.8339
9911,-43.8489
9912,-43.9914
9913,-44.2442
9914,-44.0475
9915,-43.4103
9916,-43.7793
9917,-44.187
9918,-43.7777
9919,-43.8396
9920,-44.0139
9921,-43.7718
9922,-43.6491
9923,-43.5211
9924,-44.0163
9925,-43.584
9926,-44.3907
9927,-44.4162
9928,-43.7031
9929,-43.6895
9930,-44.2683
9931,-43.8855
9932,-44.0408
9933,-43.3365
9934,-43.4265
9935,-43.6995
9936,-43.731
9937,-44.2347
9938,-43.9374
9939,-44.4174
9940,-43.6816
9941,-43.7093
9942,-44.0076
9943,-43.846
9944,-44.132
9945,-43.5107
9946,-43.9803
9947,-44.3696
9948,-43.7446
9949,-44.0217
9950,-44.2273
9951,-43.6211
9952,-43.6191
9953,-43.8721
9954,-43.9203
9955,-44.1465
9956,-44.0623
9957,-43.7275
9958,-44.0005
9959,-43.755
9960,-43.8752
9961,-43.6849
9962,-44.2408
9963,-43.9976
9964,-43.3902
9965,-43.848
9966,-43.7066
9967,-43.7175
9968,-43.6033
9969,-44.1619
9970,-43.793
9971,-43.3546
9972,-44.2731
9973,-44.0026
9974,-43.902
9975,-44.1075
9976,-43.7581
9977,-43.6218
9978,-43.9547
9979,-43.859
9980,-43.9503
9981,-44.4962
9982,-44.0888
9983,-43.9009
9984,-43.8707
9985,-43.94
9986,-44.0422
9987,-43.6408
9988,-44.0178
9989,-43.6565
9990,-43.8703
9991,-43.5909
9992,-44.0457
9993,-43.9251
9994,-44.0799
9995,-44.0142
9996,-44.0361
9997,-43.4668
9998,-43.8353
9999,-44.0113
10000,-44.0546
10001,-43.9135
10002,-43.9596
10003,-44.1336
10004,-43.4048
10005,-44.1756
10006,-45.0117
10007,-43.814
10008,-43.9324
10009,-43.792
10010,-44.0517
10011,-43.1881
10012,-43.665
10013,-44.007
10014,-43.6725
10015,-43.9055
10016,-43.3675
10017,-43.5748
10018,-43.7741
10019,-43.8114
10020,-44.072
10021,-43.8094
10022,-43.8778
10023,-43.8368
10024,-44.0074
10025,-44.0648
10026,-44.0085
10027,-43.9366
10028,-43.4539
10029,-43.3601
10030,-44.3249
10031,-43.3382
10032,-43.864
10033,-43.8081
10034,-44.2402
10035,-43.5419
10036,-43.969
10037,-43.901
10038,-43.9975
10039,-44.2804
10040,-44.1715
10041,-44.19
10042,-43.5499
10043,-43.5589
10044,-44.3879
10045,-44.2069
10046,-43.8577
10047,-43.8696
10048,-43.9444
10049,-43.3517
10050,-44.1899
10051,-43.7838
10052,-44.188
10053,-44.1618
10054,-44.278
10055,-43.7636
10056,-44.2359
10057,-43.7546
10058,-43.5772
10059,-43.6181
10060,-44.1281
10061,-43.7367
10062,-43.7446
10063,-43.8337
10064,-43.5208
10065,-43.7137
10066,-43.9812
10067,-43.6559
10068,-44.2445
10069,-44.1161
10070,-43.8296
10071,-43.6851
10072,-43.7716
10073,-44.162
10074,-44.1689
10075,-43.712
10076,-44.1255
10077,-44.2101
10078,-44.0125
10079,-43.6013
10080,-43.6879
10081,-43.9056
10082,-43.9468
10083,-44.0188
10084,-43.9416
10085,-44.1734
10086,-44.0888
10087,-44.126
10088,-44.1558
10089,-43.7888
10090,-44.305
10091,-43.5418
10092,-43.619
10093,-44.3602
10094,-44.032
10095,-43.9232
10096,-43.3787
10097,-43.9373
10098,-43.5973
10099,-43.8936
10100,-43.6307
10101,-44.1047
10102,-44.4904
10103,-44.2565
10104,-44.3119
10105,-43.3226
10106,-43.8451
10107,-44.1193
10108,-43.8866
10109,-43.9008
10110,-43.4242
10111,-43.6456
10112,-43.7601
10113,-44.0269
10114,-43.7029
10115,-43.8641
10116,-44.1533
10117,-43.8393
10118,-43.7992
10119,-44.3604
10120,-44.0154
10121,-43.9059
10122,-43.5877
10123,-43.6972
10124,-43.7841
10125,-43.7587
10126,-44.2511
10127,-44.0013
10128,-43.3542
10129,-44.031
10130,-44.0346
10131,-44.0882
10132,-43.1979
10133,-43.8242
10134,-44.5673
10135,-43.7782
10136,-43.7882
10137,-43.6787
10138,-43.7091
10139,-43.8397
10140,-43.8546
10141,-43.4355
10142,-44.0219
10143,-43.7443
10144,-44.1174
10145,-44.6258
10146,-43.7028
10147,-43.9443
10148,-44.1429
10149,-44.2299
10150,-44.2661
10151,-44.3133
10152,-43.7928
10153,-43.8193
10154,-43.6223
10155,-43.5201
10156,-44.1593
10157,-43.6788
10158,-44.0901
10159,-44.002
10160,-43.8453
10161,-43.447
10162,-43.6803
10163,-44.1246
10164,-44.1551
10165,-43.9759
10166,-44.3945
10167,-43.8704
10168,-44.3223
10169,-44.0599
10170,-43.5765
10171,-43.8171
10172,-44.175
10173,-43.831
10174,-43.9761
10175,-43.8585
10176,-43.7987
10177,-43.9456
10178,-44.1557
10179,-44.0388
10180,-43.8861
10181,-44.215
10182,-43.7501
10183,-43.9501
10184,-44.1714
10185,-43.9602
10186,-43.3645
10187,-43.7656
10188,-43.429
10189,-44.1848
10190,-43.7022
10191,-43.3541
10192,-43.9499
10193,-44.0224
10194,-43.6253
10195,-44.0314
10196,-43.587
10197,-43.4302
10198,-44.1607
10199,-44.8589
10200,-43.9392
10201,-43.9661
10202,-43.8479
10203,-44.1366
10204,-43.9633
10205,-44.0378
10206,-43.5827
10207,-43.4003
10208,-43.9458
10209,-43.9509
10210,-44.3367
10211,-43.8864
10212,-44.5224
10213,-43.8207
10214,-43.8015
10215,-43.991
10216,-43.3278
10217,-43.6829
10218,-44.3983
10219,-43.9546
10220,-44.1344
10221,-43.97
10222,-44.0459
10223,-43.914
10224,-43.4061
10225,-44.1058
10226,-43.9201
10227,-44.3464
10228,-43.8314
10229,-43.9391
10230,-43.7784
10231,-43.831
10232,-44.0614
10233,-44.1508
10234,-43.5795
10235,-44.4463
10236,-44.2074
10237,-44.5365
10238,-43.3553
10239,-43.4939
10240,-43.9297
10241,-44.0483
10242,-43.7907
10243,-44.1367
10244,-43.6041
10245,-43.8507
10246,-43.958
10247,-43.4966
10248,-43.8098
10249,-44.3596
10250,-44.0176
10251,-44.1188
10252,-43.956
10253,-43.984
10254,-43.5608
10255,-43.9228
10256,-43.7757
10257,-44.0913
10258,-43.8652
10259,-44.0774
10260,-43.8745
10261,-43.957
10262,-44.3
10263,-43.619
10264,-43.8973
10265,-43.966
10266,-43.9542
10267,-43.962
10268,-44.5967
10269,-43.8713
10270,-43.8968
10271,-43.7886
10272,-43.4635
10273,-43.8887
10274,-43.6569
10275,-44.1848
10276,-43.656
10277,-44.5199
10278,-43.2869
10279,-43.9006
10280,-43.7335
10281,-43.9758
10282,-43.4684
10283,-43.7631
10284,-43.6525
10285,-43.658
10286,-43.5373
10287,-44.0284
10288,-43.6819
10289,-43.6544
10290,-43.7444
10291,-43.7349
10292,-43.7753
10293,-43.8385
10294,-43.9903
10295,-44.3097
10296,-43.6596
10297,-43.9748
10298,-44.2236
10299,-43.5935
10300,-43.539
10301,-43.5726
10302,-43.9083
10303,-43.8092
10304,-44.0849
10305,-43.582
10306,-43.7441
10307,-43.6639
10308,-44.1111
10309,-44.5078
10310,-44.2185
10311,-44.1864
10312,-43.7281
10313,-43.9913
10314,-44.1292
10315,-44.0375
10316,-43.7941
10317,-44.2571
10318,-44.0328
10319,-43.8856
10320,-44.0152
10321,-44.0534
10322,-43.5696
10323,-44.1686
10324,-44.15
10325,-44.5142
10326,-43.8144
10327,-44.3622
10328,-43.3808
10329,-43.7736
10330,-43.6915
10331,-44.0013
10332,-44.2856
10333,-43.8155
10334,-43.5637
10335,-43.8881
10336,-44.0684
10337,-43.5581
10338,-44.059
10339,-43.7556
10340,-43.4434
10341,-43.5655
