Frequency (Hz) - V-in (PSD),Power (dB) - V-in (PSD)
12751,-67.8152
12752,-67.0655
12753,-67.2375
12754,-67.5094
12755,-67.9236
12756,-67.3497
12757,-67.5712
12758,-67.8137
12759,-67.2908
12760,-67.9352
12761,-67.3248
12762,-67.8479
12763,-67.631
12764,-67.3836
12765,-67.8397
12766,-67.6141
12767,-67.6939
12768,-67.4072
12769,-67.2841
12770,-67.4954
12771,-67.0669
12772,-67.5661
12773,-67.5704
12774,-67.1794
12775,-66.8325
12776,-67.4978
12777,-67.4635
12778,-67.4318
12779,-67.7199
12780,-67.4146
12781,-67.6229
12782,-67.166
12783,-67.748
12784,-67.1873
12785,-67.6739
12786,-67.6868
12787,-67.1818
12788,-67.6247
12789,-67.6448
12790,-67.4159
12791,-67.5698
12792,-67.7947
12793,-67.3773
12794,-67.6635
12795,-67.4239
12796,-68.0709
12797,-67.7673
12798,-67.5639
12799,-68.1963
12800,-67.4078
12801,-67.4958
12802,-67.2464
12803,-67.5858
12804,-67.5036
12805,-67.5391
12806,-67.255
12807,-67.877
12808,-67.6534
12809,-67.5709
12810,-67.8337
12811,-67.6377
12812,-66.7724
12813,-67.3843
12814,-67.3988
12815,-67.2947
12816,-67.3514
12817,-67.3393
12818,-67.7966
12819,-67.4971
12820,-67.6082
12821,-67.9319
12822,-67.5861
12823,-67.3562
12824,-67.8595
12825,-67.274
12826,-67.361
12827,-68.1627
12828,-67.9602
12829,-67.8801
12830,-67.7753
12831,-67.1749
12832,-67.6432
12833,-67.641
12834,-67.8177
12835,-67.2644
12836,-67.8865
12837,-67.7172
12838,-67.4824
12839,-68.2721
12840,-67.7054
12841,-67.6715
12842,-67.4974
12843,-67.541
12844,-67.3724
12845,-68.009
12846,-67.3922
12847,-67.7002
12848,-67.9402
12849,-68.0518
12850,-67.7726
12851,-67.4775
12852,-67.435
12853,-67.5927
12854,-67.8106
12855,-67.7624
12856,-67.9155
12857,-67.2462
12858,-67.5896
12859,-67.4372
12860,-67.6499
12861,-67.936
12862,-67.4041
12863,-67.6754
12864,-67.8614
12865,-67.2272
12866,-67.6347
12867,-68.0148
12868,-67.5079
12869,-67.5218
12870,-67.4125
12871,-67.4966
12872,-67.6911
12873,-67.96
12874,-67.9614
12875,-67.9397
12876,-67.4657
12877,-67.4119
12878,-68.0755
12879,-67.4106
12880,-67.1643
12881,-67.7318
12882,-67.8609
12883,-67.3655
12884,-67.7323
12885,-67.716
12886,-67.5402
12887,-67.7585
12888,-68
12889,-67.8348
12890,-67.6084
12891,-67.3803
12892,-67.6894
12893,-67.5545
12894,-67.7898
12895,-68.1048
12896,-67.631
12897,-67.735
12898,-67.595
12899,-67.5986
12900,-67.3276
12901,-67.7672
12902,-67.9224
12903,-67.74
12904,-67.8258
12905,-67.8013
12906,-68.0203
12907,-67.8732
12908,-67.8178
12909,-67.8839
12910,-67.8755
12911,-67.9936
12912,-68.1694
12913,-67.5849
12914,-67.5204
12915,-67.6035
12916,-67.8036
12917,-67.9897
12918,-67.8801
12919,-67.6047
12920,-67.8485
12921,-67.9022
12922,-67.4845
12923,-67.4957
12924,-67.4685
12925,-68.063
12926,-67.7892
12927,-68.0531
12928,-67.4297
12929,-67.8655
12930,-67.837
12931,-67.9309
12932,-67.9096
12933,-67.9527
12934,-67.9278
12935,-67.5254
12936,-67.8175
12937,-67.5259
12938,-68.0359
12939,-67.999
12940,-67.8581
12941,-68.2584
12942,-67.455
12943,-67.4945
12944,-67.7998
12945,-67.4811
12946,-68.019
12947,-67.6141
12948,-67.8854
12949,-67.6884
12950,-67.917
12951,-67.9957
12952,-67.3825
12953,-67.8425
12954,-67.6552
12955,-68.2251
12956,-67.5821
12957,-68.1346
12958,-67.5307
12959,-67.8745
12960,-67.5867
12961,-67.68
12962,-67.7933
12963,-67.3077
12964,-67.6448
12965,-67.8488
12966,-67.2802
12967,-67.9616
12968,-67.6564
12969,-67.3125
12970,-67.8626
12971,-67.3639
12972,-67.6319
12973,-67.6943
12974,-67.2686
12975,-67.7502
12976,-67.218
12977,-67.4716
12978,-67.9205
12979,-67.8237
12980,-67.958
12981,-68.0045
12982,-67.3783
12983,-67.8672
12984,-68.2592
12985,-68.2672
12986,-67.7577
12987,-67.8729
12988,-68.0099
12989,-67.8047
12990,-67.5963
12991,-67.7298
12992,-68.2951
12993,-67.7542
12994,-67.5542
12995,-68.1002
12996,-67.7273
12997,-67.8028
12998,-67.4242
12999,-67.8612
13000,-67.7538
13001,-67.4699
13002,-68.0733
13003,-67.7036
13004,-68.0676
13005,-67.9322
13006,-67.7432
13007,-67.176
13008,-68.0517
13009,-67.6269
13010,-67.7252
13011,-67.7662
13012,-68.1803
13013,-67.8882
13014,-68.2497
13015,-68.1878
13016,-67.5692
13017,-67.6739
13018,-67.7742
13019,-68.1825
13020,-68.0382
13021,-67.9124
13022,-68.1
13023,-68.1129
13024,-67.8288
13025,-68.1722
13026,-67.9344
13027,-67.6906
13028,-67.4449
13029,-67.9628
13030,-68.3472
13031,-67.3257
13032,-67.6077
13033,-67.5766
13034,-67.6411
13035,-68.1802
13036,-68.0887
13037,-68.4192
13038,-68.1797
13039,-67.662
13040,-67.6321
13041,-67.9889
13042,-68.0417
13043,-68.1456
13044,-67.5548
13045,-68.2511
13046,-67.5637
13047,-67.7446
13048,-67.5991
13049,-68.4522
13050,-67.9948
13051,-67.4554
13052,-67.728
13053,-67.865
13054,-67.5948
13055,-67.7049
13056,-67.9733
13057,-67.8106
13058,-67.6795
13059,-68.2732
13060,-67.9724
13061,-67.7163
13062,-68.1238
13063,-68.024
13064,-67.8271
13065,-68.0544
13066,-68.3496
13067,-67.6513
13068,-67.5668
13069,-68.0443
13070,-67.661
13071,-68.0026
13072,-68.1496
13073,-68.0549
13074,-67.9023
13075,-67.878
13076,-67.656
13077,-67.6695
13078,-67.8966
13079,-68.1833
13080,-67.9448
13081,-67.7699
13082,-67.8013
13083,-68.2436
13084,-68.1965
13085,-68.2407
13086,-68.0963
13087,-67.6929
13088,-68.1527
13089,-68.3937
13090,-68.0212
13091,-68.0787
13092,-67.8351
13093,-67.5637
13094,-67.8594
13095,-67.9078
13096,-67.6583
13097,-68.4429
13098,-68.3031
13099,-68.166
13100,-67.6619
13101,-67.5194
13102,-67.8542
13103,-67.603
13104,-67.7756
13105,-67.9588
13106,-67.7855
13107,-68.3994
13108,-67.8701
13109,-68.2901
13110,-68.1456
13111,-67.7915
13112,-67.9666
13113,-67.9086
13114,-67.4739
13115,-67.8652
13116,-68.4246
13117,-68.088
13118,-68.2005
13119,-67.7626
13120,-68.0224
13121,-67.7439
13122,-68.2617
13123,-67.914
13124,-67.7538
13125,-67.6952
13126,-68.2901
13127,-68.4685
13128,-68.2503
13129,-68.2172
13130,-68.1234
13131,-68.0479
13132,-68.8986
13133,-67.4728
13134,-68.2557
13135,-68.1907
13136,-68.2414
13137,-67.938
13138,-68.2303
13139,-68.1046
13140,-68.0044
13141,-67.6159
13142,-68.0152
13143,-68.03
13144,-68.2451
13145,-68.1346
13146,-67.7032
13147,-67.8192
13148,-68.055
13149,-68.0362
13150,-67.7537
13151,-67.377
13152,-67.9012
13153,-68.0297
13154,-68.0056
13155,-68.0033
13156,-67.9729
13157,-67.6932
13158,-68.207
13159,-67.9737
13160,-68.1793
13161,-68.1496
13162,-68.0488
13163,-67.8782
13164,-68.3173
13165,-67.6225
13166,-67.8245
13167,-67.7341
13168,-68.3098
13169,-68.0796
13170,-67.9761
13171,-68.7096
13172,-67.9505
13173,-68.4195
13174,-67.8911
13175,-68.2926
13176,-68.2245
13177,-67.6565
13178,-67.4634
13179,-67.5559
13180,-67.342
13181,-68.1636
13182,-68.2295
13183,-68.019
13184,-68.3911
13185,-67.7574
13186,-67.7997
13187,-67.8471
13188,-68.0174
13189,-68.4186
13190,-68.0393
13191,-68.0581
13192,-67.9979
13193,-67.7724
13194,-67.8184
13195,-68.1534
13196,-68.1506
13197,-67.999
13198,-68.2961
13199,-68.2399
13200,-68.0949
13201,-68.3262
13202,-67.7051
13203,-68.6452
13204,-67.7148
13205,-67.9354
13206,-67.884
13207,-68.2234
13208,-68.1393
13209,-67.8349
13210,-67.5718
13211,-68.1232
13212,-68.3288
13213,-67.8565
13214,-68.4008
13215,-68.774
13216,-67.8662
13217,-68.2492
13218,-68.5716
13219,-67.7685
13220,-68.4667
13221,-67.9056
13222,-68.0939
13223,-67.8927
13224,-67.8849
13225,-68.1113
13226,-68.0891
13227,-67.7577
13228,-67.7489
13229,-67.848
13230,-68.256
13231,-67.6869
13232,-68.7837
13233,-67.9814
13234,-67.9614
13235,-68.1504
13236,-68.4226
13237,-67.3765
13238,-68.4332
13239,-67.6398
13240,-68.0918
13241,-68.1741
13242,-68.1034
13243,-67.8027
13244,-68.3533
13245,-68.2138
13246,-68.203
13247,-67.7273
13248,-68.1634
13249,-67.992
13250,-68.3574
13251,-67.7838
13252,-68.5001
13253,-67.9249
13254,-68.5507
13255,-68.2195
13256,-67.9556
13257,-67.8943
13258,-68.6361
13259,-67.9901
13260,-68.0153
13261,-68.2368
13262,-68.0128
13263,-68.1054
13264,-67.8663
13265,-68.1255
13266,-67.8617
13267,-68.31
13268,-68.1669
13269,-68.1868
13270,-68.5773
13271,-68.3977
13272,-68.3999
13273,-68.0607
13274,-68.2121
13275,-67.9311
13276,-67.7676
13277,-68.3587
13278,-68.2594
13279,-68.6321
13280,-68.1821
13281,-67.4979
13282,-68.3913
13283,-67.8671
13284,-68.1617
13285,-68.4711
13286,-68.1417
13287,-68.2338
13288,-68.1233
13289,-67.856
13290,-68.1697
13291,-68.0054
13292,-67.8948
13293,-67.8234
13294,-67.7729
13295,-68.2152
13296,-68.8071
13297,-68.6115
13298,-68.1911
13299,-68.1113
13300,-68.529
13301,-68.216
13302,-67.963
13303,-67.8783
13304,-67.8149
13305,-68.1984
13306,-68.3135
13307,-68.3017
13308,-68.4586
13309,-67.9277
13310,-68.1539
13311,-68.318
13312,-68.483
13313,-67.7313
13314,-68.4422
13315,-68.4278
13316,-68.4454
13317,-68.1743
13318,-67.6315
13319,-68.3492
13320,-68.1897
13321,-68.0713
13322,-68.2808
13323,-68.3379
13324,-68.2882
13325,-68.1188
13326,-68.4242
13327,-68.7259
13328,-67.9668
13329,-68.432
13330,-68.1076
13331,-68.0897
13332,-67.7577
13333,-68.3895
13334,-68.5637
13335,-67.9349
13336,-68.4827
13337,-68.2633
13338,-68.3813
13339,-68.2873
13340,-68.6413
13341,-68.1581
13342,-68.2231
13343,-68.4357
13344,-68.1355
13345,-68.024
13346,-68.1396
13347,-68.1385
13348,-68.7895
13349,-68.0813
13350,-68.521
13351,-68.057
13352,-68.0351
13353,-68.5559
13354,-67.7789
13355,-68.2464
13356,-68.083
13357,-68.5253
13358,-68.44
13359,-68.515
13360,-68.2343
13361,-68.4361
13362,-68.0121
13363,-68.0609
13364,-67.7273
13365,-68.3753
13366,-67.9702
13367,-68.6268
13368,-68.4157
13369,-68.1084
13370,-68.126
13371,-67.7835
13372,-68.0922
13373,-67.7938
13374,-68.1438
13375,-68.4644
13376,-68.4355
13377,-67.7701
13378,-68.6013
13379,-68.1733
13380,-67.9925
13381,-68.0992
13382,-68.3555
13383,-68.9347
13384,-68.8554
13385,-68.8061
13386,-68.2715
13387,-68.5664
13388,-68.6542
13389,-68.1803
13390,-68.4615
13391,-68.4134
13392,-67.9842
13393,-69.2553
13394,-68.6518
13395,-68.0028
13396,-68.4461
13397,-68.337
13398,-68.1215
13399,-68.4294
13400,-68.4018
13401,-68.7111
13402,-68.4507
13403,-68.2888
13404,-68.0629
13405,-68.6954
13406,-67.7174
13407,-68.8473
13408,-68.2613
13409,-68.2289
13410,-67.7958
13411,-68.1438
13412,-68.5117
13413,-68.1142
13414,-68.9488
13415,-68.3024
13416,-68.9524
13417,-68.2054
13418,-68.3774
13419,-68.2344
13420,-67.835
13421,-68.511
13422,-68.5009
13423,-69.0233
13424,-68.3828
13425,-68.566
13426,-67.9883
13427,-68.4855
13428,-67.9587
13429,-68.3086
13430,-68.4203
13431,-68.468
13432,-68.6518
13433,-68.4128
13434,-67.9432
13435,-68.6773
13436,-68.1633
13437,-68.5723
13438,-68.4268
13439,-68.1085
13440,-68.395
13441,-68.7177
13442,-68.282
13443,-67.9661
13444,-68.222
13445,-68.6948
13446,-68.1537
13447,-68.54
13448,-68.5349
13449,-68.266
13450,-68.295
13451,-68.2142
13452,-68.6845
13453,-68.4771
13454,-68.5333
13455,-68.4458
13456,-67.9115
13457,-68.4732
13458,-68.3834
13459,-68.4898
13460,-68.6958
13461,-67.9487
13462,-68.3216
13463,-68.3295
13464,-68.6888
13465,-69.0313
13466,-68.8173
13467,-68.4
13468,-68.4228
13469,-68.5037
13470,-69.1383
13471,-68.1512
13472,-68.4478
13473,-68.4976
13474,-68.7532
13475,-68.0474
13476,-68.347
13477,-68.3016
13478,-68.4194
13479,-68.2056
13480,-68.2769
13481,-68.4751
13482,-68.3278
13483,-68.5172
13484,-68.5166
13485,-68.901
13486,-68.5916
13487,-68.0296
13488,-68.6877
13489,-68.8754
13490,-67.984
13491,-67.9306
13492,-68.0429
13493,-68.4719
13494,-68.2363
13495,-68.4703
13496,-68.9322
13497,-68.609
13498,-68.4823
13499,-68.5282
13500,-68.54
13501,-68.1628
13502,-68.701
13503,-68.3484
13504,-68.971
13505,-68.349
13506,-68.2679
13507,-68.5945
13508,-68.5946
13509,-68.5831
13510,-68.4991
13511,-68.0996
13512,-68.056
13513,-68.3015
13514,-68.0951
13515,-68.5775
13516,-68.6564
13517,-68.6161
13518,-68.5728
13519,-68.3381
13520,-68.424
13521,-67.9553
13522,-68.572
13523,-68.1359
13524,-68.6574
13525,-68.5837
13526,-68.57
13527,-68.5088
13528,-68.3021
13529,-68.7438
13530,-68.5577
13531,-68.1551
13532,-68.1668
13533,-68.4859
13534,-68.5036
13535,-68.8112
13536,-68.7896
13537,-68.6409
13538,-68.5459
13539,-68.9633
13540,-68.2977
13541,-68.4801
13542,-68.5158
13543,-68.5503
13544,-68.4953
13545,-69.0863
13546,-68.6695
13547,-68.8687
13548,-68.7638
13549,-68.5551
13550,-68.7318
13551,-68.575
13552,-68.1361
13553,-69.1664
13554,-69.1594
13555,-68.5622
13556,-68.5183
13557,-68.5727
13558,-68.9188
13559,-68.4559
13560,-68.9529
13561,-68.5017
13562,-68.0041
13563,-68.5041
13564,-68.9275
13565,-68.603
13566,-68.5191
13567,-68.8386
13568,-68.6788
13569,-68.6589
13570,-68.4329
13571,-68.6414
13572,-68.447
13573,-68.5776
13574,-68.2124
13575,-68.7974
13576,-68.5662
13577,-68.5235
13578,-68.359
13579,-68.5699
13580,-68.9203
13581,-69.1152
13582,-69.0524
13583,-68.258
13584,-68.4165
13585,-68.515
13586,-68.415
13587,-68.5454
13588,-68.3566
13589,-68.6193
13590,-68.6294
13591,-68.3861
13592,-67.6038
13593,-68.8528
13594,-68.3591
13595,-68.8251
13596,-68.68
13597,-68.2934
13598,-68.5369
13599,-68.8049
13600,-68.6672
13601,-68.4476
13602,-68.5365
13603,-69.2229
13604,-68.4201
13605,-67.8824
13606,-68.4601
13607,-68.5399
13608,-68.0563
13609,-68.447
13610,-68.1551
13611,-68.5095
13612,-68.8966
13613,-68.1366
13614,-68.6726
13615,-68.7753
13616,-68.9336
13617,-68.2841
13618,-68.6244
13619,-68.6388
13620,-68.2815
13621,-68.9208
13622,-68.8361
13623,-68.126
13624,-68.5427
13625,-68.3203
13626,-69.037
13627,-68.4896
13628,-68.4665
13629,-68.6264
13630,-68.5217
13631,-68.4176
13632,-68.7579
13633,-68.3797
13634,-68.4741
13635,-69.0269
13636,-69.1041
13637,-68.3268
13638,-68.5888
13639,-69.1467
13640,-68.3178
13641,-68.7395
13642,-68.8454
13643,-68.7357
13644,-68.6909
13645,-68.6359
13646,-68.8839
13647,-68.3405
13648,-68.733
13649,-69.0743
13650,-68.1922
13651,-68.6858
13652,-68.2141
13653,-68.3535
13654,-68.4309
13655,-68.5149
13656,-69.1327
13657,-68.8089
13658,-68.6891
13659,-68.5576
13660,-68.6252
13661,-68.7133
13662,-68.9943
13663,-68.2881
13664,-68.9713
13665,-68.1866
13666,-68.5334
13667,-68.7794
13668,-68.6442
13669,-68.6266
13670,-68.7832
13671,-68.6623
13672,-68.2774
13673,-68.6083
13674,-68.5626
13675,-68.2685
13676,-68.9557
13677,-68.7717
13678,-68.5842
13679,-68.4641
13680,-68.2236
13681,-68.7932
13682,-68.5339
13683,-68.8093
13684,-68.5782
13685,-68.7159
13686,-68.9484
13687,-68.5355
13688,-69.1376
13689,-68.8483
13690,-69.1684
13691,-68.8498
13692,-68.6192
13693,-68.6777
13694,-68.8861
13695,-68.6047
13696,-68.652
13697,-69.0008
13698,-68.6728
13699,-68.824
13700,-68.2649
13701,-68.3807
13702,-68.9016
13703,-69.0238
13704,-68.3731
13705,-69.1396
13706,-68.7242
13707,-68.7185
13708,-69.1574
13709,-68.6298
13710,-68.48
13711,-68.6815
13712,-68.7454
13713,-68.7693
13714,-69.0369
13715,-68.626
13716,-68.2541
13717,-69.0396
13718,-68.997
13719,-68.5314
13720,-68.777
13721,-68.4136
13722,-68.7861
13723,-68.796
13724,-68.8204
13725,-68.5282
13726,-68.6429
13727,-68.4141
13728,-68.8606
13729,-68.9121
13730,-68.8292
13731,-68.3838
13732,-68.8498
13733,-68.8688
13734,-68.5962
13735,-68.8853
13736,-68.7865
13737,-69.0546
13738,-68.4692
13739,-68.9946
13740,-69.3615
13741,-68.8244
13742,-68.6249
13743,-69.0256
13744,-68.6756
13745,-68.8442
13746,-68.6368
13747,-68.9126
13748,-68.3404
13749,-67.9924
13750,-68.5776
13751,-68.4103
13752,-68.9019
13753,-68.6635
13754,-68.9689
13755,-68.7274
13756,-68.8842
13757,-68.3336
13758,-68.9966
13759,-69.2919
13760,-68.7155
13761,-68.6709
13762,-68.7604
13763,-68.7841
13764,-68.3426
13765,-68.8181
13766,-68.7156
13767,-68.745
13768,-68.2046
13769,-68.5376
13770,-69.2126
13771,-68.7628
13772,-68.6707
13773,-69.0603
13774,-68.6714
13775,-69.0289
13776,-68.9363
13777,-68.9285
13778,-68.4024
13779,-68.2308
13780,-68.8287
13781,-68.6376
13782,-68.7313
13783,-68.8442
13784,-68.6363
13785,-68.5272
13786,-68.6299
13787,-68.6519
13788,-68.7291
13789,-69.0077
13790,-68.8324
13791,-68.6287
13792,-69.1464
13793,-68.5956
13794,-68.5365
13795,-69.1728
13796,-68.8964
13797,-68.3677
13798,-69.0212
13799,-68.8941
13800,-69.4528
13801,-68.7968
13802,-68.8327
13803,-68.3266
13804,-68.5983
13805,-68.9471
13806,-69.019
13807,-68.5537
13808,-68.6927
13809,-68.9918
13810,-68.8199
13811,-68.6407
13812,-69.0356
13813,-68.4298
13814,-69.0258
13815,-68.9574
13816,-69.1965
13817,-68.9154
13818,-68.7246
13819,-68.4027
13820,-68.7176
13821,-68.9662
13822,-68.4796
13823,-68.4415
13824,-68.9948
13825,-69.0465
13826,-68.8117
13827,-68.7887
13828,-68.7222
13829,-68.8429
13830,-68.7879
13831,-68.9703
13832,-68.9737
13833,-68.7336
13834,-68.9046
13835,-68.8857
13836,-68.5265
13837,-68.4903
13838,-68.5202
13839,-68.8804
13840,-68.9801
13841,-69.2705
13842,-68.986
13843,-69.3229
13844,-68.5332
13845,-68.8767
13846,-68.7992
13847,-68.8307
13848,-68.6553
13849,-68.6719
13850,-69.6174
13851,-68.8997
13852,-69.1906
13853,-68.7181
13854,-68.7399
13855,-68.8636
13856,-68.8422
13857,-69.0288
13858,-68.8127
13859,-68.9163
13860,-68.516
13861,-68.9833
13862,-69.4512
13863,-68.7195
13864,-69.1416
13865,-68.4468
13866,-69.0095
13867,-69.1879
13868,-68.6336
13869,-68.948
13870,-69.1545
13871,-69.1946
13872,-69.0617
13873,-68.7136
13874,-68.5322
13875,-69.4772
13876,-69.1345
13877,-68.9465
13878,-69.0367
13879,-68.6139
13880,-68.4748
13881,-68.7629
13882,-68.4619
13883,-69.4175
13884,-69.2216
13885,-68.9122
13886,-69.3706
13887,-68.6649
13888,-69.1342
13889,-68.62
13890,-68.6265
13891,-68.603
13892,-68.5696
13893,-68.6149
13894,-68.8217
13895,-69.2852
13896,-69.0721
13897,-68.6601
13898,-68.9833
13899,-68.8919
13900,-68.8256
13901,-69.1343
13902,-69.234
13903,-69.1562
13904,-68.8197
13905,-69.0456
13906,-68.5405
13907,-68.7545
13908,-69.1905
13909,-69.2739
13910,-68.6248
13911,-69.0148
13912,-69.2573
13913,-68.6567
13914,-69.1927
13915,-68.9407
13916,-69.0703
13917,-68.935
13918,-69.0607
13919,-69.0069
13920,-69.2448
13921,-69.4418
13922,-69.2662
13923,-68.9526
13924,-68.6857
13925,-68.7865
13926,-69.5864
13927,-68.9056
13928,-69.1559
13929,-69.0933
13930,-68.9234
13931,-68.9727
13932,-68.8336
13933,-69.0402
13934,-69.0729
13935,-68.7842
13936,-69.0348
13937,-68.8139
13938,-68.8947
13939,-69.1495
13940,-68.6427
13941,-69.0399
13942,-69.0722
13943,-68.9026
13944,-68.9807
13945,-69.168
13946,-68.9806
13947,-68.9073
13948,-68.9778
13949,-69.3424
13950,-69.2543
13951,-69.2026
13952,-69.1963
13953,-69.3065
13954,-69.0192
13955,-69.1973
13956,-69.0791
13957,-69.0119
13958,-69.2451
13959,-68.783
13960,-69.0064
13961,-69.2669
13962,-69.3111
13963,-69.0071
13964,-68.9229
13965,-69.2997
13966,-69.0061
13967,-68.9243
13968,-68.9947
13969,-69.0586
13970,-69.3376
13971,-68.9413
13972,-68.6503
13973,-68.9447
13974,-68.7592
13975,-69.4904
13976,-69.4479
13977,-68.9507
13978,-68.6252
13979,-68.8686
13980,-69.0273
13981,-69.0166
13982,-68.6765
13983,-68.7534
13984,-68.9344
13985,-69.1223
13986,-69.1484
13987,-69.2461
13988,-68.6343
13989,-68.6675
13990,-68.8504
13991,-69.5521
13992,-68.8601
13993,-69.2059
13994,-69.1582
13995,-68.9996
13996,-69.3949
13997,-68.9715
13998,-68.8749
13999,-69.1286
14000,-69.0252
14001,-69.0689
14002,-68.8722
14003,-69.0325
14004,-68.8251
14005,-69.1238
14006,-69.7055
14007,-68.7741
14008,-69.1903
14009,-69.0187
14010,-68.7015
14011,-69.3045
14012,-69.0567
14013,-69.213
14014,-69.2406
14015,-69.0454
14016,-69.7925
14017,-69.2229
14018,-69.511
14019,-69.0842
14020,-68.854
14021,-68.5817
14022,-68.8131
14023,-68.8357
14024,-69.0823
14025,-68.8483
14026,-68.6861
14027,-69.0974
14028,-69.1507
14029,-68.7092
14030,-68.8306
14031,-69.6368
14032,-69.3094
14033,-69.4456
14034,-69.0467
14035,-68.6127
14036,-69.7761
14037,-69.1686
14038,-68.7613
14039,-69.1577
14040,-69.3565
14041,-69.2822
14042,-69.4891
14043,-68.8705
14044,-68.7831
14045,-69.2004
14046,-69.1356
14047,-69.3522
14048,-68.8724
14049,-69.0547
14050,-69.247
14051,-68.8219
14052,-69.0138
14053,-69.4203
14054,-68.5426
14055,-68.933
14056,-69.5019
14057,-69.3441
14058,-69.0369
14059,-69.0316
14060,-69.4198
14061,-69.3551
14062,-69.0255
14063,-69.159
14064,-69.1682
14065,-69.7236
14066,-69.1871
14067,-68.9157
14068,-68.77
14069,-68.9995
14070,-69.3065
14071,-68.8702
14072,-69.7276
14073,-69.0629
14074,-69.1461
14075,-69.0705
14076,-69.3062
14077,-69.5474
14078,-68.8587
14079,-69.5406
14080,-69.4043
14081,-69.2357
14082,-69.4583
14083,-69.2855
14084,-69.5116
14085,-69.2149
14086,-69.1855
14087,-69.3408
14088,-69.0387
14089,-69.1018
14090,-69.2841
14091,-68.9367
14092,-69.2617
14093,-69.5644
14094,-69.1299
14095,-69.2384
14096,-69.2992
14097,-69.1256
14098,-69.4844
14099,-69.4047
14100,-68.9499
14101,-69.14
14102,-69.3194
14103,-69.1283
14104,-69.1225
14105,-69.3979
14106,-69.1966
14107,-68.7692
14108,-69.4646
14109,-69.1451
14110,-69.5874
14111,-68.8457
14112,-68.8404
14113,-69.2054
14114,-69.2929
14115,-69.4656
14116,-69.0197
14117,-68.8433
14118,-69.0065
14119,-69.0964
14120,-69.6599
14121,-69.4617
14122,-68.9307
14123,-69.3766
14124,-69.5309
14125,-69.0999
14126,-69.0079
14127,-69.248
14128,-69.3643
14129,-69.369
14130,-69.3151
14131,-70.3754
14132,-68.8917
14133,-69.4094
14134,-69.3556
14135,-69.5509
14136,-68.8596
14137,-69.4032
14138,-69.3813
14139,-69.72
14140,-68.7254
14141,-69.3737
14142,-69.0392
14143,-69.3374
14144,-69.2042
14145,-69.1912
14146,-69.0318
14147,-69.3584
14148,-69.2139
14149,-69.2706
14150,-69.1199
14151,-69.3012
14152,-69.2936
14153,-69.0403
14154,-69.2579
14155,-69.0336
14156,-69.249
14157,-69.2897
14158,-69.4405
14159,-69.7865
14160,-69.1517
14161,-69.0997
14162,-68.759
14163,-69.386
14164,-69.5274
14165,-69.5167
14166,-69.5741
14167,-69.157
14168,-69.3117
14169,-69.1834
14170,-69.1251
14171,-68.9974
14172,-69.3873
14173,-69.45
14174,-69.4399
14175,-69.8303
14176,-69.5318
14177,-69.838
14178,-69.5383
14179,-69.34
14180,-69.6299
14181,-69.4681
14182,-69.1818
14183,-68.9084
14184,-69.1124
14185,-69.3779
14186,-69.8198
14187,-69.1574
14188,-69.1322
14189,-69.7497
14190,-69.8461
14191,-69.7962
14192,-69.4124
14193,-69.5018
14194,-69.519
14195,-69.268
14196,-69.2435
14197,-69.6826
14198,-69.1116
14199,-69.2671
14200,-69.1836
14201,-69.2221
14202,-69.3278
14203,-69.3594
14204,-68.7169
14205,-69.7728
14206,-69.4492
14207,-69.5682
14208,-68.8315
14209,-69.0031
14210,-69.6122
14211,-69.0276
14212,-69.2194
14213,-69.0668
14214,-69.0562
14215,-69.5121
14216,-69.5064
14217,-69.1186
14218,-69.5916
14219,-69.4051
14220,-69.2365
14221,-69.5822
14222,-69.2582
14223,-69.6241
14224,-68.9072
14225,-69.3635
14226,-69.556
14227,-69.4072
14228,-69.2669
14229,-69.3145
14230,-69.1357
14231,-69.2213
14232,-69.5667
14233,-69.3672
14234,-69.2224
14235,-69.5298
14236,-69.073
14237,-69.7853
14238,-69.5769
14239,-69.5969
14240,-69.35
14241,-69.3785
14242,-69.1139
14243,-69.1554
14244,-69.7113
14245,-69.5559
14246,-69.8797
14247,-69.0893
14248,-69.2819
14249,-69.8762
14250,-69.0968
14251,-69.4256
14252,-69.1787
14253,-69.5199
14254,-69.4118
14255,-69.4141
14256,-69.0919
14257,-69.336
14258,-68.8726
14259,-68.7027
14260,-69.6545
14261,-68.8709
14262,-69.7267
14263,-68.9885
14264,-69.43
14265,-69.1974
14266,-68.8427
14267,-69.3678
14268,-69.5341
14269,-69.4845
14270,-69.49
14271,-68.7888
14272,-69.6808
14273,-69.3528
14274,-69.2967
14275,-69.2823
14276,-69.5409
14277,-69.2963
14278,-69.3123
14279,-69.6138
14280,-69.7893
14281,-69.6971
14282,-69.7213
14283,-69.1053
14284,-69.773
14285,-69.8584
14286,-69.5042
14287,-69.1847
14288,-69.5648
14289,-69.4397
14290,-69.5378
14291,-69.3207
14292,-69.3692
14293,-69.2176
14294,-69.2916
14295,-69.3711
14296,-69.2127
14297,-69.5219
14298,-69.5878
14299,-69.7108
14300,-69.0956
14301,-69.8721
14302,-69.2453
14303,-69.5224
14304,-69.8308
14305,-69.4803
14306,-68.9676
14307,-69.2449
14308,-69.5706
14309,-69.913
14310,-69.2977
14311,-69.5512
14312,-68.8622
14313,-69.337
14314,-69.2847
14315,-69.2385
14316,-69.1286
14317,-69.2422
14318,-69.4467
14319,-69.656
