A,3.72E-01
B,2.83E-02
C,0
Channel,Contents
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,32
23,1426
24,785
25,341
26,208
27,148
28,126
29,122
30,114
31,120
32,91
33,99
34,110
35,100
36,107
37,94
38,86
39,64
40,70
41,69
42,63
43,69
44,57
45,39
46,44
47,56
48,49
49,44
50,29
51,23
52,36
53,28
54,30
55,33
56,16
57,28
58,17
59,26
60,23
61,18
62,17
63,13
64,16
65,22
66,24
67,18
68,17
69,19
70,20
71,17
72,14
73,25
74,20
75,21
76,16
77,16
78,15
79,22
80,15
81,22
82,24
83,19
84,21
85,25
86,30
87,30
88,21
89,14
90,33
91,16
92,21
93,14
94,13
95,22
96,13
97,9
98,14
99,19
100,14
101,15
102,9
103,13
104,12
105,18
106,13
107,16
108,12
109,17
110,13
111,22
112,22
113,35
114,40
115,39
116,48
117,45
118,60
119,73
120,94
121,85
122,75
123,73
124,55
125,59
126,61
127,55
128,39
129,23
130,14
131,15
132,13
133,14
134,12
135,6
136,15
137,8
138,9
139,19
140,17
141,8
142,11
143,8
144,12
145,6
146,10
147,10
148,10
149,9
150,11
151,9
152,5
153,14
154,12
155,7
156,10
157,8
158,10
159,9
160,15
161,9
162,9
163,4
164,9
165,10
166,6
167,14
168,13
169,23
170,26
171,16
172,20
173,23
174,23
175,18
176,16
177,17
178,10
179,20
180,23
181,15
182,22
183,14
184,10
185,11
186,7
187,9
188,9
189,4
190,13
191,10
192,5
193,9
194,5
195,6
196,11
197,8
198,7
199,6
200,7
201,10
202,10
203,6
204,8
205,10
206,9
207,7
208,13
209,11
210,9
211,8
212,5
213,9
214,16
215,15
216,16
217,11
218,13
219,14
220,11
221,12
222,7
223,5
224,8
225,8
226,14
227,5
228,6
229,9
230,10
231,5
232,9
233,9
234,8
235,10
236,10
237,7
238,11
239,11
240,14
241,11
242,12
243,15
244,13
245,10
246,13
247,8
248,13
249,9
250,11
251,1
252,4
253,8
254,10
255,12
256,13
257,11
258,10
259,11
260,8
261,9
262,10
263,8
264,9
265,11
266,9
267,10
268,10
269,15
270,11
271,14
272,11
273,3
274,12
275,9
276,5
277,13
278,4
279,3
280,9
281,7
282,10
283,8
284,6
285,11
286,13
287,9
288,6
289,9
290,12
291,5
292,7
293,9
294,6
295,8
296,8
297,14
298,5
299,6
300,9
301,5
302,8
303,8
304,14
305,9
306,7
307,6
308,8
309,11
310,10
311,4
312,13
313,13
314,12
315,11
316,6
317,11
318,14
319,6
320,5
321,9
322,8
323,10
324,9
325,7
326,6
327,5
328,11
329,14
330,10
331,3
332,10
333,9
334,8
335,10
336,15
337,10
338,5
339,13
340,9
341,15
342,2
343,14
344,9
345,6
346,10
347,7
348,10
349,7
350,12
351,9
352,10
353,18
354,6
355,5
356,13
357,5
358,6
359,9
360,10
361,9
362,9
363,4
364,9
365,9
366,11
367,11
368,10
369,9
370,10
371,11
372,12
373,9
374,7
375,5
376,8
377,9
378,7
379,9
380,12
381,9
382,7
383,10
384,9
385,8
386,5
387,11
388,11
389,11
390,14
391,10
392,14
393,7
394,19
395,8
396,13
397,11
398,12
399,10
400,10
401,12
402,8
403,13
404,9
405,2
406,13
407,6
408,8
409,8
410,10
411,11
412,12
413,14
414,8
415,13
416,11
417,12
418,11
419,5
420,7
421,11
422,19
423,14
424,16
425,12
426,14
427,3
428,11
429,10
430,18
431,20
432,13
433,17
434,31
435,39
436,47
437,76
438,106
439,136
440,153
441,219
442,268
443,331
444,408
445,480
446,473
447,529
448,519
449,452
450,420
451,404
452,314
453,209
454,204
455,118
456,99
457,56
458,39
459,27
460,21
461,14
462,13
463,4
464,7
465,7
466,5
467,2
468,14
469,4
470,6
471,6
472,6
473,7
474,3
475,6
476,7
477,6
478,8
479,9
480,15
481,15
482,7
483,10
484,13
485,12
486,12
487,14
488,14
489,20
490,16
491,26
492,32
493,46
494,65
495,59
496,97
497,105
498,124
499,127
500,117
501,107
502,108
503,94
504,82
505,60
506,66
507,55
508,44
509,26
510,25
511,17
512,16
513,14
514,9
515,14
516,4
517,7
518,3
519,5
520,6
521,8
522,5
523,14
524,3
525,6
526,2
527,1
528,4
529,8
530,6
531,4
532,5
533,5
534,2
535,9
536,5
537,5
538,5
539,8
540,7
541,3
542,4
543,8
544,4
545,2
546,5
547,3
548,3
549,6
550,5
551,4
552,4
553,2
554,8
555,4
556,7
557,7
558,1
559,6
560,6
561,3
562,4
563,7
564,3
565,8
566,5
567,5
568,6
569,6
570,7
571,2
572,1
573,6
574,2
575,2
576,6
577,5
578,3
579,4
580,6
581,7
582,6
583,2
584,9
585,10
586,7
587,4
588,8
589,4
590,5
591,6
592,3
593,4
594,7
595,4
596,3
597,3
598,8
599,5
600,8
601,3
602,10
603,6
604,8
605,7
606,3
607,5
608,4
609,6
610,4
611,5
612,3
613,3
614,4
615,6
616,5
