A,3.72E-01
B,2.83E-02
C,0
Channel,Contents
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,18
23,1480
24,762
25,307
26,177
27,140
28,95
29,94
30,117
31,117
32,123
33,105
34,114
35,114
36,92
37,94
38,86
39,82
40,87
41,69
42,71
43,62
44,57
45,60
46,58
47,41
48,36
49,23
50,18
51,31
52,21
53,19
54,23
55,12
56,18
57,16
58,18
59,23
60,14
61,18
62,22
63,8
64,16
65,15
66,14
67,15
68,13
69,17
70,20
71,12
72,15
73,18
74,14
75,11
76,16
77,12
78,5
79,11
80,15
81,9
82,15
83,21
84,12
85,11
86,17
87,10
88,12
89,10
90,13
91,12
92,12
93,9
94,8
95,7
96,14
97,12
98,9
99,5
100,12
101,4
102,6
103,7
104,8
105,7
106,11
107,12
108,10
109,6
110,13
111,9
112,16
113,9
114,10
115,10
116,10
117,4
118,13
119,10
120,14
121,5
122,5
123,10
124,10
125,10
126,8
127,11
128,5
129,9
130,11
131,8
132,5
133,9
134,14
135,11
136,8
137,11
138,7
139,13
140,12
141,8
142,8
143,14
144,6
145,12
146,10
147,7
148,6
149,5
150,13
151,8
152,10
153,8
154,9
155,10
156,11
157,8
158,8
159,5
160,9
161,9
162,7
163,4
164,12
165,5
166,10
167,13
168,11
169,3
170,9
171,4
172,3
173,9
174,9
175,9
176,8
177,8
178,5
179,8
180,11
181,6
182,5
183,12
184,7
185,5
186,6
187,4
188,8
189,4
190,12
191,1
192,7
193,6
194,6
195,6
196,4
197,7
198,9
199,12
200,3
201,10
202,14
203,7
204,7
205,8
206,9
207,9
208,10
209,4
210,10
211,14
212,6
213,9
214,12
215,10
216,10
217,9
218,7
219,4
220,9
221,9
222,5
223,9
224,8
225,9
226,7
227,10
228,9
229,5
230,13
231,9
232,11
233,8
234,12
235,8
236,9
237,7
238,10
239,6
240,8
241,9
242,5
243,9
244,13
245,9
246,8
247,10
248,11
249,6
250,16
251,12
252,10
253,11
254,12
255,7
256,8
257,10
258,10
259,13
260,11
261,17
262,23
263,20
264,37
265,47
266,61
267,80
268,109
269,122
270,131
271,128
272,128
273,126
274,115
275,98
276,95
277,69
278,45
279,37
280,30
281,15
282,17
283,13
284,5
285,3
286,15
287,5
288,9
289,14
290,7
291,4
292,16
293,14
294,13
295,16
296,18
297,27
298,38
299,35
300,36
301,35
302,21
303,21
304,29
305,15
306,21
307,13
308,10
309,14
310,5
311,9
312,12
313,5
314,6
315,3
316,5
317,10
318,7
319,4
320,10
321,7
322,10
323,7
324,6
325,4
326,7
327,7
328,10
329,8
330,9
331,5
332,6
333,6
334,7
335,9
336,12
337,6
338,8
339,12
340,9
341,5
342,7
343,9
344,7
345,8
346,9
347,7
348,7
349,7
350,6
351,7
352,11
353,10
354,8
355,5
356,8
357,7
358,6
359,7
360,3
361,5
362,6
363,7
364,7
365,9
366,7
367,10
368,6
369,6
370,9
371,12
372,8
373,7
374,7
375,5
376,5
377,5
378,11
379,10
380,6
381,9
382,7
383,6
384,7
385,9
386,5
387,5
388,4
389,6
390,3
391,6
392,4
393,9
394,5
395,1
396,6
397,6
398,7
399,3
400,5
401,5
402,3
403,6
404,4
405,2
406,0
407,3
408,5
409,3
410,2
411,2
412,6
413,3
414,6
415,7
416,3
417,1
418,9
419,6
420,4
421,9
422,7
423,5
424,3
425,3
426,4
427,5
428,5
429,8
430,6
431,3
432,7
433,7
434,3
435,5
436,7
437,3
438,2
439,5
440,5
441,3
442,5
443,9
444,6
445,6
446,3
447,4
448,2
449,3
450,6
451,5
452,2
453,5
454,6
455,4
456,6
457,8
458,9
459,3
460,4
461,4
462,5
463,5
464,6
465,7
466,1
467,7
468,4
469,5
470,6
471,2
472,6
473,6
474,3
475,7
476,5
477,4
478,5
479,8
480,9
481,5
482,6
483,7
484,5
485,4
486,4
487,7
488,4
489,2
490,0
491,7
492,6
493,4
494,4
495,1
496,4
497,5
498,4
499,3
500,4
501,10
502,6
503,3
504,8
505,3
506,4
507,10
508,4
509,9
510,5
511,4
512,2
513,1
514,3
515,3
516,5
517,3
518,3
519,2
520,4
521,8
522,6
523,2
524,3
525,4
526,5
527,2
528,3
529,4
530,4
531,5
532,2
533,5
534,2
535,4
536,4
537,8
538,2
539,1
540,2
541,5
542,3
543,3
544,2
545,6
546,2
547,6
548,3
549,3
550,4
551,3
552,6
553,4
554,5
555,2
556,9
557,3
558,4
559,3
560,3
561,6
562,6
563,5
564,1
565,1
566,3
567,3
568,4
569,4
570,6
571,4
572,4
573,3
574,3
575,4
576,6
577,4
578,6
579,6
580,5
581,6
582,4
583,4
584,7
585,3
586,4
587,1
588,3
589,5
590,3
591,4
592,4
593,8
594,3
595,2
596,2
597,5
598,2
599,6
600,3
601,1
602,3
603,4
604,4
605,1
606,1
607,6
608,6
609,3
610,2
611,1
612,6
613,2
614,3
615,3
616,2
