A,3.72E-01
B,2.83E-02
C,0
Channel,Contents
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,31
23,1364
24,888
25,524
26,371
27,314
28,297
29,277
30,251
31,234
32,222
33,220
34,203
35,182
36,170
37,167
38,117
39,111
40,103
41,111
42,83
43,75
44,72
45,64
46,70
47,58
48,64
49,53
50,56
51,47
52,33
53,58
54,35
55,35
56,36
57,41
58,32
59,32
60,31
61,40
62,40
63,40
64,38
65,26
66,25
67,31
68,42
69,35
70,33
71,29
72,22
73,29
74,26
75,28
76,42
77,23
78,27
79,28
80,30
81,29
82,23
83,25
84,23
85,34
86,19
87,25
88,23
89,27
90,30
91,25
92,27
93,25
94,24
95,17
96,27
97,24
98,27
99,15
100,24
101,25
102,25
103,31
104,26
105,15
106,29
107,21
108,22
109,18
110,26
111,21
112,18
113,26
114,22
115,22
116,21
117,23
118,20
119,22
120,26
121,15
122,28
123,21
124,23
125,23
126,24
127,20
128,22
129,10
130,32
131,15
132,27
133,26
134,21
135,18
136,17
137,27
138,14
139,22
140,14
141,11
142,23
143,23
144,17
145,19
146,24
147,13
148,14
149,26
150,27
151,21
152,18
153,18
154,21
155,13
156,19
157,14
158,21
159,14
160,29
161,16
162,22
163,29
164,27
165,19
166,26
167,18
168,22
169,15
170,18
171,20
172,25
173,22
174,32
175,18
176,25
177,14
178,23
179,28
180,25
181,19
182,17
183,11
184,21
185,21
186,28
187,24
188,27
189,24
190,21
191,22
192,20
193,18
194,18
195,19
196,24
197,21
198,18
199,23
200,29
201,35
202,16
203,30
204,12
205,28
206,24
207,37
208,44
209,30
210,47
211,57
212,50
213,49
214,50
215,42
216,44
217,43
218,38
219,35
220,33
221,34
222,28
223,26
224,24
225,20
226,22
227,20
228,30
229,18
230,35
231,37
232,48
233,43
234,38
235,62
236,53
237,62
238,54
239,55
240,47
241,54
242,48
243,35
244,31
245,38
246,31
247,30
248,39
249,30
250,38
251,35
252,25
253,31
254,33
255,22
256,22
257,24
258,17
259,10
260,13
261,17
262,14
263,8
264,20
265,22
266,17
267,21
268,19
269,10
270,19
271,20
272,22
273,17
274,20
275,19
276,24
277,30
278,11
279,18
280,10
281,23
282,18
283,17
284,17
285,21
286,23
287,14
288,20
289,14
290,16
291,12
292,14
293,24
294,17
295,23
296,22
297,22
298,15
299,18
300,13
301,14
302,14
303,13
304,9
305,15
306,20
307,22
308,17
309,16
310,21
311,13
312,23
313,19
314,8
315,17
316,10
317,21
318,14
319,13
320,18
321,17
322,17
323,11
324,13
325,21
326,12
327,8
328,15
329,26
330,18
331,14
332,23
333,10
334,16
335,16
336,22
337,11
338,17
339,17
340,11
341,7
342,22
343,14
344,15
345,15
346,17
347,18
348,14
349,19
350,20
351,21
352,19
353,13
354,10
355,10
356,24
357,9
358,12
359,15
360,12
361,15
362,16
363,16
364,15
365,15
366,18
367,9
368,16
369,15
370,19
371,14
372,15
373,16
374,12
375,17
376,13
377,15
378,21
379,13
380,12
381,9
382,14
383,11
384,13
385,12
386,12
387,15
388,10
389,9
390,14
391,8
392,13
393,10
394,12
395,14
396,9
397,11
398,12
399,23
400,15
401,16
402,8
403,14
404,14
405,13
406,9
407,17
408,10
409,19
410,10
411,17
412,8
413,32
414,11
415,17
416,10
417,10
418,12
419,13
420,11
421,5
422,14
423,12
424,11
425,16
426,10
427,12
428,11
429,13
430,15
431,15
432,10
433,7
434,12
435,17
436,15
437,16
438,14
439,13
440,14
441,7
442,13
443,14
444,13
445,11
446,13
447,7
448,6
449,10
450,15
451,11
452,10
453,12
454,10
455,19
456,15
457,6
458,9
459,15
460,6
461,8
462,10
463,10
464,10
465,8
466,8
467,6
468,9
469,14
470,14
471,8
472,11
473,12
474,10
475,15
476,12
477,12
478,7
479,5
480,9
481,15
482,10
483,8
484,12
485,14
486,17
487,10
488,21
489,15
490,7
491,8
492,12
493,12
494,10
495,16
496,10
497,20
498,7
499,11
500,8
501,17
502,12
503,10
504,13
505,11
506,16
507,16
508,15
509,6
510,20
511,14
512,8
513,12
514,9
515,6
516,11
517,10
518,6
519,19
520,7
521,14
522,18
523,13
524,14
525,9
526,17
527,8
528,5
529,10
530,9
531,11
532,10
533,7
534,12
535,10
536,7
537,13
538,8
539,12
540,10
541,14
542,13
543,19
544,13
545,14
546,11
547,9
548,10
549,7
550,10
551,10
552,12
553,8
554,7
555,13
556,12
557,10
558,9
559,14
560,6
561,10
562,13
563,14
564,13
565,5
566,14
567,7
568,5
569,7
570,7
571,10
572,14
573,12
574,6
575,12
576,10
577,14
578,19
579,8
580,10
581,11
582,10
583,14
584,7
585,9
586,13
587,6
588,10
589,9
590,16
591,10
592,18
593,6
594,16
595,14
596,11
597,18
598,8
599,11
600,12
601,7
602,14
603,17
604,14
605,12
606,11
607,12
608,15
609,10
610,16
611,13
612,15
613,9
614,22
615,12
616,6
