0,4.74
2,4.75
4,4.75
6,4.76
8,4.76
10,4.77
12,4.77
14,4.78
16,4.79
18,4.8
20,4.8
22,4.8
24,4.81
26,4.82
28,4.82
30,4.83
32,4.83
34,4.83
36,4.84
38,4.84
40,4.85
42,4.85
44,4.86
46,4.86
48,4.87
50,4.87
52,4.87
54,4.88
56,4.88
58,4.89
60,4.9
62,4.9
64,4.9
66,4.91
68,4.91
70,4.91
72,4.92
74,4.92
76,4.92
78,4.93
80,4.93
82,4.93
84,4.93
86,4.94
88,4.94
90,4.94
92,4.94
94,4.95
96,4.95
98,4.95
100,4.95
102,4.95
104,4.95
106,4.95
108,4.96
110,4.95
112,4.95
114,4.95
116,4.95
118,4.95
120,4.94
122,4.95
124,4.95
126,4.95
128,4.94
130,4.93
132,4.92
134,4.91
136,4.9
138,4.87
140,4.86
142,4.84
144,4.82
146,4.8
148,4.77
150,4.74
152,4.72
154,4.68
156,4.66
158,4.62
160,4.59
162,4.55
164,4.51
166,4.46
168,4.42
170,4.38
172,4.33
174,4.28
176,4.24
178,4.18
180,4.14
182,4.09
184,4.03
186,3.98
188,3.93
190,3.87
192,3.82
194,3.76
196,3.7
198,3.65
200,3.59
202,3.53
204,3.47
206,3.41
208,3.35
210,3.3
212,3.24
214,3.18
216,3.12
218,3.06
220,3
222,2.94
224,2.89
226,2.83
228,2.77
230,2.72
232,2.66
234,2.6
236,2.55
238,2.49
240,2.44
242,2.39
244,2.34
246,2.29
248,2.24
250,2.19
252,2.15
254,2.1
256,2.06
258,2.01
260,1.97
262,1.93
264,1.89
266,1.85
268,1.81
270,1.78
272,1.75
274,1.72
276,1.68
278,1.65
280,1.63
282,1.6
284,1.58
286,1.55
288,1.53
290,1.51
292,1.5
294,1.48
296,1.47
298,1.46
300,1.44
302,1.43
304,1.42
306,1.42
308,1.41
310,1.41
312,1.41
314,1.41
316,1.41
318,1.41
320,1.42
322,1.42
324,1.43
326,1.44
328,1.45
330,1.46
332,1.48
334,1.5
336,1.53
338,1.54
340,1.56
342,1.59
344,1.62
346,1.65
348,1.69
350,1.73
352,1.78
354,1.84
356,1.9
358,1.97
360,2.04
362,2.12
364,2.2
366,2.29
368,2.37
370,2.47
372,2.56
374,2.66
376,2.77
378,2.87
380,2.99
382,3.1
384,3.22
386,3.34
388,3.46
390,3.58
392,3.7
394,3.83
396,3.96
398,4.08
400,4.22
402,4.35
404,4.49
406,4.62
408,4.76
410,4.9
412,5.03
414,5.17
416,5.31
418,5.45
420,5.59
422,5.73
424,5.87
426,6.01
428,6.15
430,6.29
432,6.43
434,6.57
436,6.71
438,6.84
440,6.98
442,7.11
444,7.24
446,7.38
448,7.5
450,7.63
452,7.76
454,7.88
456,8
458,8.12
460,8.24
462,8.35
464,8.46
466,8.57
468,8.68
470,8.78
472,8.88
474,8.98
476,9.07
478,9.16
480,9.25
482,9.33
484,9.41
486,9.49
488,9.56
490,9.63
492,9.69
494,9.75
496,9.8
498,9.85
500,9.9
502,9.95
504,9.99
506,10.02
508,10.06
510,10.09
512,10.11
514,10.13
516,10.15
518,10.16
520,10.17
522,10.17
524,10.17
526,10.17
528,10.16
530,10.14
532,10.13
534,10.1
536,10.07
538,10.04
540,10
542,9.96
544,9.9
546,9.84
548,9.78
550,9.7
552,9.62
554,9.53
556,9.44
558,9.34
560,9.23
562,9.12
564,9
566,8.88
568,8.74
570,8.61
572,8.47
574,8.32
576,8.16
578,8
580,7.85
582,7.68
584,7.51
586,7.34
588,7.16
590,6.98
592,6.8
594,6.61
596,6.42
598,6.23
600,6.04
602,5.84
604,5.64
606,5.44
608,5.24
610,5.03
612,4.83
614,4.63
616,4.42
618,4.21
620,4.01
622,3.8
624,3.6
626,3.39
628,3.19
630,2.99
632,2.78
634,2.58
636,2.38
638,2.18
640,1.99
642,1.8
644,1.61
646,1.42
648,1.23
650,1.05
652,0.87
654,0.7
656,0.53
658,0.36
660,0.2
662,0.04
664,-0.12
666,-0.27
668,-0.42
670,-0.56
672,-0.7
674,-0.83
676,-0.96
678,-1.08
680,-1.2
682,-1.31
684,-1.42
686,-1.52
688,-1.61
690,-1.7
692,-1.79
694,-1.87
696,-1.94
698,-2.01
700,-2.07
702,-2.13
704,-2.17
706,-2.21
708,-2.25
710,-2.29
712,-2.31
714,-2.33
716,-2.35
718,-2.36
720,-2.35
722,-2.35
724,-2.35
726,-2.33
728,-2.31
730,-2.27
732,-2.24
734,-2.21
736,-2.17
738,-2.12
740,-2.05
742,-1.99
744,-1.92
746,-1.84
748,-1.73
750,-1.62
752,-1.5
754,-1.38
756,-1.24
758,-1.1
760,-0.95
762,-0.8
764,-0.63
766,-0.46
768,-0.28
770,-0.1
772,0.09
774,0.29
776,0.5
778,0.72
780,0.93
782,1.16
784,1.38
786,1.61
788,1.85
790,2.09
792,2.33
794,2.58
796,2.82
798,3.07
800,3.33
802,3.59
804,3.84
806,4.1
808,4.36
810,4.63
812,4.89
814,5.15
816,5.41
818,5.67
820,5.93
822,6.19
824,6.45
826,6.71
828,6.97
830,7.22
832,7.47
834,7.72
836,7.96
838,8.2
840,8.43
842,8.67
844,8.9
846,9.13
848,9.35
850,9.57
852,9.79
854,9.99
856,10.2
858,10.39
860,10.58
862,10.77
864,10.95
866,11.13
868,11.3
870,11.46
872,11.61
874,11.76
876,11.91
878,12.04
880,12.17
882,12.29
884,12.41
886,12.51
888,12.61
890,12.7
892,12.79
894,12.86
896,12.93
898,12.99
900,13.05
902,13.09
904,13.13
906,13.16
908,13.19
910,13.2
912,13.21
914,13.21
916,13.2
